Etiqueta,degree,distance,ranking
v2017,0.0,0.023454176936106304,0.17397957992998056
v2018,0.0,0.023454176936106304,0.18246282239533232
v2019,0.0,0.023454176936106304,0.18246282239533232
v2020,0.0,0.023454176936106304,0.18246282239533232
v2021,0.0,0.023454176936106304,0.18246282239533232
v2022,0.0,0.023454176936106304,0.18246282239533232
v2023,0.0,0.023454176936106304,0.18246282239533232
v2024,0.000560224089635842,0.1088062828331937,0.31831767060686295
v2025,0.0,0.10306414474588568,0.29836144552327454
v2026,0.0,0.10248993093715489,0.2803196570669468
v2027,0.0,0.10243250955628182,0.2653595654398196
v2028,0.249859943977591,0.1024267674181945,0.2568881368808671
v2029,0.2509803921568628,0.12786768411223665,0.26368625811754737
v2030,0.0,0.07460111737791919,0.2386819822052634
v2031,0.0,0.07389724821576803,0.22587645633524278
v2032,0.49971988795518196,0.07382686160388624,0.2193022944186784
v2033,0.08496732026143788,0.09836094796362868,0.273148750393362
v2034,0.37591036414565815,0.04052362359455934,0.08913123142104447
v2035,0.2509803921568628,0.03855989903462475,0.11044702738976699
v2036,0.2509803921568628,0.03652954466819844,0.12071990276914217
v2037,0.2509803921568628,0.034491632855696334,0.23603221350030526
v2038,0.2509803921568628,0.03245213088444014,0.21341652711552456
v2039,0.2509803921568628,0.030411641621507616,0.18970490005271864
v2040,0.2509803921568628,0.028370225818719806,0.18332394978755515
v2041,0.2509803921568628,0.026327889620164396,0.11428006027025658
v2042,0.2509803921568628,0.024284633542633816,0.26478490533907717
v2043,0.2509803921568628,0.022240457126757054,0.20053767919567103
v2044,0.2509803921568628,0.020195354745238762,0.0680049103473422
v2045,0.2509803921568628,0.018149271158710546,0.20374465986358065
v2046,0.2509803921568628,0.016101657591035407,0.1723687546555655
v2047,0.2509803921568628,0.01404708352995998,0.20167379632006083
v2048,0.2509803921568628,0.011931788322484727,0.2836719341058809
v2049,0.12605042016806722,0.009223600257469806,0.20240582853756578
v2050,0.249859943977591,0.0006545577085934429,0.09865258462518445
v2051,0.000560224089635842,0.08224224666293359,0.2257678574595927
v2052,0.0,0.07585420400061056,0.2191860843313659
v2053,0.0,0.0752153999812902,0.21972651243183347
v2054,0.49971988795518196,0.07515151972865379,0.21498816244477675
v2055,0.16881419234360412,0.1547106814273924,0.41825141313782366
v2056,0.0,0.1086880932916644,0.12525416156258865
v2057,0.0,0.10739159292965986,0.13340878459075725
v2058,0.0,0.10726194331837763,0.1409442403901515
v2059,0.0,0.10724897866158273,0.14668587872835057
v2060,0.0,0.10724768231648814,0.15340432393296502
v2061,0.0,0.10724755277385288,0.15883444020392037
v2062,0.0,0.1072475398540422,0.15846712107930738
v2063,0.0,0.10724753859077182,0.16273600824573073
v2064,0.0,0.10724753847592905,0.16570206967499895
v2065,0.0,0.10724753847592909,0.16583994711408642
v2066,0.0,0.10724753847592909,0.16839966527485908
v2067,0.0,0.10724753847592912,0.17029776890510812
v2068,0.0,0.10724753847592912,0.1721103741376998
v2069,0.0,0.10724753847592912,0.17311954766255613
v2070,0.0,0.10724753847592912,0.1745437976071469
v2071,0.249859943977591,0.10724753847592912,0.17503277504449832
v2072,0.2509803921568628,0.056718950326532055,0.2173813527292379
v2073,0.249859943977591,0.0007293062782518898,0.12629158898017534
v2074,0.2509803921568628,0.009971112942103184,0.2150557710310148
v2075,0.25210084033613445,0.10611724871519945,0.2237514321495334
v2076,0.37591036414565815,0.10104342686612228,0.13372900766475662
v2077,0.2509803921568628,0.1020975078166005,0.30083938713373
v2078,0.12605042016806722,0.10508328094354111,0.2142970293202842
v2079,0.249859943977591,0.06757393546907178,0.015405101682545221
v2080,0.12605042016806722,0.10866710601951542,0.11682941038851384
v2081,0.2509803921568628,0.11099948517622997,0.20245927464384264
v2082,0.2509803921568628,0.11287081517988325,0.364378244359823
v2083,0.2509803921568628,0.11469160611568424,0.272809247861123
v2084,0.37591036414565815,0.11657221760816798,0.04831817965866718
v2085,0.1682539682539683,0.16890517218970677,0.1443532912496136
v2086,0.25042016806722694,0.131037411993186,0.16351193446635495
v2087,0.3753501400560224,0.1244562867795013,0.1665412638050477
v2088,0.12773109243697475,0.36137756777191543,0.23654724944372596
v2089,0.5002801120448179,0.09752198846293975,0.043770973437969506
v2090,0.0,0.07374603348200386,0.3172951900498722
v2091,0.0,0.0725273442590066,0.29785330234499163
v2092,0.0,0.07240547541709683,0.2784746164351892
v2093,0.0,0.042881755528806596,0.03723928768276853
v2094,0.0,0.04161637439705932,0.05900796042156295
v2095,0.0,0.041489836680092124,0.07750991652052248
v2096,0.0,0.04147718307491739,0.09316431994328789
v2097,0.0,0.04147591779478984,0.10651686859547985
v2098,0.0,0.0414757912954878,0.11771563815582521
v2099,0.0,0.04147577866278399,0.1276413438676467
v2100,0.49971988795518196,0.041475777399513615,0.13545907867913437
v2101,0.0,0.07066281913896776,0.1565448811082902
v2102,0.0,0.07066281781827599,0.15952618972394383
v2103,0.0,0.07066281770343323,0.16298072715928885
v2104,0.249859943977591,0.0334311445219345,0.009270692840028903
v2105,0.25210084033613445,0.05222402942199295,0.30024457744225597
v2106,0.37591036414565815,0.04642173086462545,0.13210657423452513
v2107,0.2509803921568628,0.04686976858294543,0.20022410240115773
v2108,0.2509803921568628,0.047984201631097664,0.21644301920309622
v2109,0.2509803921568628,0.04926136100855433,0.16329621802615338
v2110,0.2509803921568628,0.050617250640911514,0.22259707645389337
v2111,0.12605042016806722,0.05502513210595041,0.27642096597641513
v2112,0.0,0.027971604278295304,0.12623172310591396
v2113,0.0,0.027325694420513278,0.13452335174910393
v2114,0.000560224089635842,0.05770910343030432,0.14912134605606664
v2115,0.0,0.05131524874807347,0.15401075102967562
v2116,0.0,0.050675863566957295,0.15881325430253582
v2117,0.0,0.050611925203883405,0.1622081052819717
v2118,0.0,0.050605531447965944,0.1663524682627104
v2119,0.0,0.05060489211831132,0.16818403194295034
v2120,0.49971988795518196,0.0506048282083144,0.1741309487935461
v2121,0.7495798319327731,0.08632845778764825,0.26845550338887997
v2122,0.19075630252100834,0.2907597559252113,0.7486984641796605
v2123,0.41867413632119516,0.043077459184669695,0.5203531258164127
v2124,0.37591036414565815,0.027005913193214225,0.2849277835373883
v2125,0.2509803921568628,0.02417160148165046,0.15081978694464637
v2126,0.2509803921568628,0.022054636878756338,0.22740380034709934
v2127,0.2509803921568628,0.02001013805852406,0.21227929769535203
v2128,0.2509803921568628,0.017972959373346857,0.179468793515237
v2129,0.2509803921568628,0.01593652601769339,0.21609426519446367
v2130,0.2509803921568628,0.013900229612033287,0.14280763388556175
v2131,0.2509803921568628,0.011902848645460472,0.08801906592979006
v2132,0.2509803921568628,0.009973373385787859,0.11642237302555962
v2133,0.2509803921568628,0.008128398676402956,0.22032360798052117
v2134,0.37591036414565815,0.008863261060534254,0.24937004532289322
v2135,0.12549019607843137,0.15145028188706725,0.12152530717946881
v2136,0.0,0.1408406686618157,0.10667954461613359
v2137,0.0,0.14063940781286177,0.11781139545899826
v2138,0.249859943977591,0.14061928276729338,0.1276238311381737
v2139,0.12549019607843137,0.14061727077952896,0.13546489842442963
v2140,0.0,0.14020670170762695,0.13479029219097602
v2141,0.0,0.14020668172498638,0.14178730029151454
v2142,0.0,0.14020667977265944,0.14787773331828574
v2143,0.0,0.14020667960039535,0.1526903560251571
v2144,0.0,0.14020667960039535,0.1569827101684846
v2145,0.0,0.14020667960039535,0.1604089827007921
v2146,0.0,0.14020667960039535,0.16435764066886172
v2147,0.0,0.14020667960039535,0.16692756632726663
v2148,0.0,0.14020667960039535,0.16852761338835395
v2149,0.249859943977591,0.14020667960039535,0.17081112675316087
v2150,0.37647058823529406,0.17629700919788346,0.21993834376803167
v2151,0.000560224089635842,0.278123294676157,0.2531498767121561
v2152,0.0,0.2710253923087019,0.24127887821999153
v2153,0.0,0.2703156027150758,0.2363522441649965
v2154,0.001120448179271684,0.4193266142847741,0.5027140993586888
v2155,0.249859943977591,0.4078271187454218,0.4555271545853134
v2156,0.000560224089635842,0.4066771699207381,0.4145668313838331
v2157,0.0,0.2713804501750701,0.18602761624758707
v2158,0.25042016806722694,0.3291828666740623,0.3147537637883844
v2159,0.000560224089635842,0.32343900445237217,0.29192942916205467
v2160,0.0,0.2631430412804846,0.19964269994142966
v2161,0.0,0.008869822098988575,0.06358638512836752
v2162,0.0,0.008812387281512355,0.08115972990089285
v2163,0.0,0.008806643822733285,0.09618134477865892
v2164,0.0,0.008806069494081801,0.10879522607374799
v2165,0.0,0.008806012072700927,0.11981186359643896
v2166,0.0,0.008806006330562848,0.1291595176637176
v2167,0.0,0.008806005756349041,0.13688713916747586
v2168,0.249859943977591,0.008806005698927657,0.1432269475687295
v2169,0.0,0.027547379827014544,0.013023311538161811
v2170,0.0,0.02754013347843388,0.03837375146172696
v2171,0.0,0.027539409107714154,0.060038487872662645
v2172,0.0,0.027539336814195625,0.07833748896392051
v2173,0.0,0.027539329636523033,0.094008605703861
v2174,0.0,0.02753932894746648,0.1072151251285911
v2175,0.0,0.027539328890045095,0.1185538328866556
v2176,0.0,0.027539328890045095,0.12808575936988667
v2177,0.0,0.027539328890045095,0.13629507565178325
v2178,0.0,0.027539328890045095,0.1431735178038977
v2179,0.0,0.027539328890045095,0.14911906421270865
v2180,0.0,0.027539328890045095,0.15409195066572332
v2181,0.0,0.027539328890045095,0.1583698940190571
v2182,0.49971988795518196,0.027539328890045095,0.16209483643938052
v2183,0.1682539682539683,0.04301268989466459,0.27339948697021055
v2184,0.12605042016806722,0.047037802055933886,0.24045123282846997
v2185,0.49971988795518196,0.03992839281361182,0.06463979943868496
v2186,0.5008403361344537,0.028706481209112022,0.13398804546564083
v2187,0.2515406162464986,0.028281545282935843,0.2514790694452682
v2188,0.41867413632119516,0.03479362299067462,0.27838695413109654
v2189,0.33538748832866466,0.03128324386045388,0.21205520219275734
v2190,0.37647058823529406,0.024694370701289218,0.29633614106440753
v2191,0.37591036414565815,0.010747825687853374,0.2882793685381784
v2192,0.25210084033613445,0.017732735475712805,0.4646079245866347
v2193,0.37647058823529406,0.02019010962166173,0.39987903538604824
v2194,0.37591036414565815,0.015812260149571995,0.28094373529906363
v2195,0.33538748832866466,0.2064179557882178,0.2933634289024455
v2196,0.41811391223155925,0.19475009975787644,0.059918248668643294
v2197,0.31568627450980385,0.21945455052906926,0.22205075006572736
v2198,0.5008403361344537,0.09860064996287504,0.10834500571083447
v2199,0.2509803921568628,0.09741066362360033,0.11192442949388752
v2200,0.37647058823529406,0.12366276951815403,0.3017654803282291
v2201,0.08496732026143788,0.22876583562230424,0.38889867740492823
v2202,0.0,0.01075940248459939,0.005318066166822839
v2203,0.0,0.009307771830971567,0.03188444479853346
v2204,0.37591036414565815,0.12805907973736494,0.07164550793807266
v2205,0.37591036414565815,0.12621141196230676,0.14534868684149
v2206,0.33538748832866466,0.1317782148111849,0.3256821423185081
v2207,0.37591036414565815,0.03736292132371414,0.3145333333813095
v2208,0.2509803921568628,0.03465142300722021,0.24535476577804932
v2209,0.37591036414565815,0.03321679613943961,0.12158908334804738
v2210,0.25210084033613445,0.037899131917005356,0.21708344066622037
v2211,0.5008403361344537,0.02577457554684473,0.17369421445281277
v2212,0.25210084033613445,0.029727099308459272,0.16708800031289733
v2213,0.37591036414565815,0.020951599039890467,0.07796709557668953
v2214,0.2509803921568628,0.018225661061119867,0.08300048865896309
v2215,0.2509803921568628,0.01610937111997084,0.1822882756418341
v2216,0.2509803921568628,0.014047861474828057,0.15304601026525325
v2217,0.2509803921568628,0.011931866243298556,0.2586750558274587
v2218,0.12605042016806722,0.009223607951934854,0.30165209554745886
v2219,0.249859943977591,0.0006545583976500076,0.06816153383608956
v2220,0.0,0.314267510780626,0.19639812649071073
v2221,0.0,0.3142100836001935,0.19438464912414596
v2222,0.249859943977591,0.31420434088789234,0.19251588465173
v2223,0.000560224089635842,0.3142037666166623,0.1909947426639856
v2224,0.0,0.2393035158784521,0.09629875885198806
v2225,0.25042016806722694,0.2727142615796928,0.23131021775871316
v2226,0.000560224089635842,0.2669640012380602,0.22587975640359978
v2227,0.7495798319327731,0.20537129797595882,0.09543965712751366
v2228,0.19019607843137248,0.2564972222273723,0.29226300187756354
v2229,0.12605042016806722,0.15700395998909378,0.127615983477517
v2230,0.0,0.14109078861025098,0.1330555116222577
v2231,0.0,0.14038028779540138,0.14094409246043818
v2232,0.0,0.1403092381388346,0.14707766875590383
v2233,0.0,0.14030213339137906,0.15285998069604878
v2234,0.0,0.14030142303147625,0.1573563671259442
v2235,0.0,0.14030135205864935,0.1617308213552088
v2236,0.0,0.1403013449958194,0.16668995450827034
v2237,0.0,0.14030134430676275,0.1668864267828387
v2238,0.0,0.14030134424934138,0.16915621203543466
v2239,0.249859943977591,0.14030134424934146,0.17132703538079624
v2240,0.2515406162464986,0.15545314928017664,0.23704108715523306
v2241,0.0,0.003416827661863477,0.08500600035430655
v2242,0.0,0.0021242873079694827,0.09966333455115609
v2243,0.249859943977591,0.0019950342487435463,0.1118858227208565
v2244,0.5014005602240895,0.16892380930114947,0.3234317110766922
v2245,0.49971988795518196,0.08361184155846327,0.18828250058648738
v2246,0.0,0.049147549525554675,0.04462739930433193
v2247,0.0,0.04778245277805987,0.0652949168061777
v2248,0.0,0.04764594458478199,0.08281339398073263
v2249,0.0,0.04763229443154222,0.09779813923000648
v2250,0.0,0.04763092975500449,0.11039867313075291
v2251,0.49971988795518196,0.047630793436646335,0.12105226410034678
v2252,0.08496732026143788,0.06525891009178308,0.1491625858032862
v2253,0.0,0.024592928179766774,0.13974629732940222
v2254,0.249859943977591,0.023947670514028678,0.1468826010906987
v2255,0.0,0.10489804707209548,0.013367944028535758
v2256,0.0,0.10489804649788165,0.038698267209571736
v2257,0.0,0.10489804644046026,0.06020009597813324
v2258,0.0,0.10489804644046026,0.07858437795630661
v2259,0.0,0.10489804644046026,0.094185702960959
v2260,0.249859943977591,0.10489804644046026,0.1074735285084568
v2261,0.000560224089635842,0.10489804644046026,0.1186441214736463
v2262,0.0,0.08072013770995773,0.07746283708207796
v2263,0.0,0.0001485300206089522,0.12273829819602956
v2264,0.0,0.0484273786456029,0.05997044655455283
v2265,0.0,0.04785194560869201,0.07819209751343985
v2266,0.0,0.04779440232222736,0.09393554247641737
v2267,0.0,0.04778864801080729,0.1079142883587004
v2268,0.000560224089635842,0.08544503857742053,0.29696064676687506
v2269,0.0,0.07969715829460385,0.2798825890394521
v2270,0.0,0.07912237027206429,0.2653486886468753
v2271,0.0,0.07906489146981033,0.2544027584599617
v2272,0.0,0.07905914358958493,0.2432140657873394
v2273,0.0,0.07905856880156241,0.23561598578716034
v2274,0.49971988795518196,0.03278572345013669,0.09384133268591024
v2275,0.25042016806722694,0.04820109845765576,0.098716864502109
v2276,0.2509803921568628,0.04879454566664307,0.19007483121771274
v2277,0.0,0.07380495216902512,0.08826334873602502
v2278,0.49971988795518196,0.0738049464268871,0.10240317686948656
v2279,0.25210084033613445,0.14895055093330745,0.18744708864552453
v2280,0.0,0.04599139425722527,0.1338755241474149
v2281,0.0,0.04461389816643022,0.1412483870302162
v2282,0.249859943977591,0.04447615104943867,0.14702592597292843
v2283,0.12549019607843137,0.04446237755507278,0.15075266920113384
v2284,0.12661064425770305,0.08761540969504239,0.29599050104226776
v2285,0.2509803921568628,0.018719005582940814,0.13326190119007203
v2286,0.2509803921568628,0.01615921396957489,0.16382072624139618
v2287,0.2509803921568628,0.014052898478358274,0.1775087250934741
v2288,0.2509803921568628,0.01193237608773934,0.23633050620320614
v2289,0.12605042016806722,0.009223659631177633,0.26465237124679314
v2290,0.249859943977591,0.0006545636804170518,0.061535274182324365
v2291,0.0,0.06921563687231766,0.17328241114970247
v2292,0.0,0.06799029251127722,0.17487151189914904
v2293,0.49971988795518196,0.06786775832782727,0.17642345378746732
v2294,0.5852474323062559,0.1882740104575661,0.2211668176239457
v2295,0.08496732026143788,0.13878156415601547,0.1921412859329348
v2296,0.0,0.02682897240290036,0.09056119881724127
v2297,0.0,0.02601658538668489,0.10542520534692028
v2298,0.0,0.023634527098412003,0.04712007528893381
v2299,0.0,0.02162189512352812,0.06746981631579384
v2300,0.0,0.021420634274574208,0.08459934937850405
v2301,0.249859943977591,0.021400509229005816,0.09933700886204429
v2302,0.12605042016806722,0.03982364480110746,0.36884668593535275
v2303,0.2509803921568628,0.028288863971204822,0.32493749059986077
v2304,0.2509803921568628,0.02631967216119039,0.14300608897645475
v2305,0.2509803921568628,0.024283804377894007,0.26136445387195056
v2306,0.2509803921568628,0.02224037386575479,0.21101495580274807
v2307,0.2509803921568628,0.020195346533981303,0.09611490864569831
v2308,0.2509803921568628,0.01814927041223256,0.2771342674336902
v2309,0.2509803921568628,0.01610165753361401,0.3107269369209151
v2310,0.2509803921568628,0.01404708352995998,0.1149824967902686
v2311,0.2509803921568628,0.011931788322484727,0.17590674689021563
v2312,0.12605042016806722,0.009223600257469806,0.20668874229842302
v2313,0.249859943977591,0.0006545577085934429,0.05698320783944057
v2314,0.0,0.022115248775348657,0.05749569093775307
v2315,0.0,0.02146997106954865,0.07638280467793766
v2316,0.0,0.021405443563107,0.09208625197715721
v2317,0.0,0.021398990950274158,0.10583075478111043
v2318,0.0,0.021398345763638655,0.11707251521346257
v2319,0.7495798319327731,0.021398281279427955,0.1271603513367095
v2320,0.7507002801120448,0.03331118174044114,0.2800160727877551
v2321,0.25322128851540615,0.043953698531381015,0.4973510009195018
v2322,0.5008403361344537,0.021218465880773755,0.18077702589771752
v2323,0.2509803921568628,0.01878795563133245,0.11688156804181977
v2324,0.2509803921568628,0.01770700890706216,0.13135317687236578
v2325,0.2509803921568628,0.017293040383729003,0.16274807087800777
v2326,0.37591036414565815,0.018587123629544487,0.29780648545181215
v2327,0.0,0.023082661208929805,0.04466073587723945
v2328,0.0,0.023082661208929805,0.06539757201849619
v2329,0.0,0.023082661208929805,0.08295735957502161
v2330,0.0,0.023082661208929805,0.09797028842466463
v2331,0.0,0.023082661208929805,0.11052963603114827
v2332,0.0,0.023082661208929805,0.1213196139857759
v2333,0.249859943977591,0.023082661208929805,0.1306165303631299
v2334,0.0,0.0009555965526285626,0.13957791375756534
v2335,0.249859943977591,0.0009555965526285626,0.1457389992712887
v2336,0.12605042016806722,0.009385674286659684,0.1817815813932839
v2337,0.25042016806722694,0.015478684662426636,0.07729771872957245
v2338,0.12661064425770305,0.06445571627750615,0.427016141204199
v2339,0.0,0.04040542571278934,0.20421211618995655
v2340,0.0,0.039116500207085445,0.20176802897147644
v2341,0.0,0.038987607696710024,0.19862923643460956
v2342,0.0,0.03897471849160959,0.19907193408152224
v2343,0.249859943977591,0.03897342961129451,0.1966276648335542
v2344,0.000560224089635842,0.03897330075771581,0.19456634000635467
v2345,0.0,0.020436497345800147,0.06680260431646232
v2346,0.0,0.020436496082529766,0.08421554499041194
v2347,0.0,0.09218184884846461,0.1041342104420984
v2348,0.0,0.09090304690447265,0.11619518669031188
v2349,0.249859943977591,0.09077516696272746,0.12614392336042402
v2350,0.0,0.06349896078495781,0.05618073570438977
v2351,0.0,0.06272197824181136,0.07520332734885057
v2352,0.0,0.06264428096940235,0.09140932263185714
v2353,0.0,0.0626365116268847,0.10514698144524244
v2354,0.0,0.06263573494528699,0.11679966487976176
v2355,0.0,0.06263565736900141,0.12672008530399065
v2356,0.0,0.06263564967453635,0.1350020673380409
v2357,0.0,0.0626356489280584,0.14222147310064845
v2358,0.0,0.06263564887063698,0.1481941852946382
v2359,0.249859943977591,0.06263564887063702,0.15333448381086276
v2360,0.12605042016806722,0.07484780151084806,0.4864600416576968
v2361,0.12605042016806722,0.01521773792969901,0.49243738152376715
v2362,0.0,0.0037144338615232096,0.1159742952652079
v2363,0.0,0.003076412093674477,0.12643286605891738
v2364,0.0,0.0030126099341160257,0.13497456674374647
v2365,0.249859943977591,0.003006229729644467,0.14178831698862662
v2366,0.0,0.06334455543826781,0.09858452478940002
v2367,0.0,0.06270653946997853,0.1110224361091494
v2368,0.0,0.06264273788463384,0.12174388099819299
v2369,0.49971988795518196,0.06263635773758366,0.13110026074241612
v2370,0.25210084033613445,0.08436031536065185,0.4494412484390605
v2371,0.2515406162464986,0.0837754586466344,0.46394581784732036
v2372,0.2509803921568628,0.07722325585634175,0.35011174932933425
v2373,0.2509803921568628,0.0772198705796219,0.17883327358675996
v2374,0.37591036414565815,0.07791039242951978,0.13353256889520998
v2375,0.1682539682539683,0.17218684682876725,0.05889630749680222
v2376,0.37591036414565815,0.1419383399941147,0.19323445336058395
v2377,0.37591036414565815,0.14219371504238587,0.25167201778256454
v2378,0.0,0.01314852849839842,0.08187824968358745
v2379,0.0,0.013148457582993035,0.09660310900028388
v2380,0.0,0.013148450520163193,0.11064726012263609
v2381,0.0,0.01314844983110662,0.12120452087407811
v2382,0.0,0.013148449773685237,0.13032305562498128
v2383,0.0,0.013148449773685237,0.1377890881640613
v2384,0.000560224089635842,0.027804640860912007,0.3028886111439347
v2385,0.0,0.02206250277360396,0.28545411934166215
v2386,0.0,0.021488288964873165,0.27002398945615946
v2387,0.0,0.021430867584000087,0.2570904935979407
v2388,0.0,0.021425125445912782,0.247379212659068
v2389,0.0,0.021424551232104048,0.23737238202675034
v2390,0.0,0.021424493810723172,0.22909226000437555
v2391,0.0,0.021424488068585077,0.22249253185506213
v2392,0.000560224089635842,0.029911258432046547,0.23417664704901417
v2393,0.0,0.015505585202994445,0.2781638204269374
v2394,0.0,0.014930681131844184,0.2637528878478704
v2395,0.0,0.01487319073047128,0.2515549577975185
v2396,0.0,0.014867441701818262,0.2412769320838321
v2397,0.0,0.014866866798952971,0.23412429861450304
v2398,0.0,0.014866809320150715,0.21699532705862576
v2399,0.0,0.014866803578012618,0.21191895453823445
v2400,0.0,0.014866803003798812,0.20620686637873895
v2401,0.249859943977591,0.014866802946377445,0.20776852562345616
v2402,0.249859943977591,0.0922517290629285,0.08817987283373369
v2403,0.12605042016806722,0.1814903896340804,0.4591038230120239
v2404,0.2509803921568628,0.17371096151460363,0.44892875092396195
v2405,0.2509803921568628,0.17546597605802056,0.12183098190387054
v2406,0.2509803921568628,0.17720304466659925,0.14529907950691082
v2407,0.2509803921568628,0.17893504212156944,0.09737040155779936
v2408,0.37591036414565815,0.18066247657660095,0.1793581465575538
v2409,0.1682539682539683,0.18367083939629242,0.1652311770043971
v2410,0.2509803921568628,0.16280571729521415,0.16553986252569652
v2411,0.0,0.06773074568143299,0.15968714357646044
v2412,0.000560224089635842,0.09416915563146125,0.34330515414489005
v2413,0.0,0.08836184100384356,0.31942608991264726
v2414,0.249859943977591,0.08778110969611952,0.29934330093537775
v2415,0.12605042016806722,0.3573546305343297,0.2906788709645234
v2416,0.12605042016806722,0.1127881163928094,0.06322927941380752
v2417,0.000560224089635842,0.28873155701528713,0.19586593314744546
v2418,0.249859943977591,0.28235065056733627,0.19375137033258188
v2419,0.000560224089635842,0.2817125599512519,0.19273885509716215
v2420,0.0,0.031132173710263947,0.10596359822473002
v2421,0.0,0.0103367359255404,0.14642404749791418
v2422,0.0,0.009181677401858336,0.1511213119245804
v2423,0.0,0.00906617165284862,0.15560532898233465
v2424,0.0,0.00905462111240047,0.15912946989713592
v2425,0.0,0.009053466081324199,0.16277258496254568
v2426,0.0,0.010838076544365124,0.05761765611933952
v2427,0.000560224089635842,0.15499498535305242,0.1664553318616008
v2428,0.0,0.1480198000561454,0.1689992581471487
v2429,0.25042016806722694,0.4042190125432284,0.3399411278160763
v2430,0.001120448179271684,0.4114166605749134,0.3184271061873097
v2431,0.249859943977591,0.10145905770947312,0.02053678630853875
v2432,0.3753501400560224,0.10082601649993721,0.04478499112742698
v2433,0.0,0.08654411311894486,0.0513815716478402
v2434,0.0,0.08653836966016577,0.07091469865346063
v2435,0.0,0.08653779533151428,0.0874031665733568
v2436,0.0,0.08653773791013342,0.10163724405916094
v2437,0.0,0.08653773216799533,0.11372396982294104
v2438,0.0,0.08653773159378152,0.12383593543057646
v2439,0.249859943977591,0.26596990758768696,0.14788043119590863
v2440,0.12605042016806722,0.29087359702799814,0.17279261455283385
v2441,0.249859943977591,0.2585882121921683,0.2564884848317775
v2442,0.12549019607843137,0.2579496149472405,0.2451725307377505
v2443,0.0,0.231568641743067,0.10137282542600559
v2444,0.0,0.23156225579645737,0.11295607067079975
v2445,0.0,0.23156161721328067,0.12307090839584073
v2446,0.249859943977591,0.2315615533607051,0.13204173291854407
v2447,0.12605042016806722,0.26629692831427815,0.16327760823094634
v2448,0.12605042016806722,0.20022983890502613,0.05949283147947305
v2449,0.0,0.16006007521627147,0.07522883442413836
v2450,0.0,0.1594149420975085,0.09150794313981882
v2451,0.0,0.15935042894641205,0.10497775693202752
v2452,0.0,0.15934397771169231,0.11682073349856698
v2453,0.25042016806722694,0.17598243144361106,0.23891818929166272
v2454,0.000560224089635842,0.1702402288146709,0.23072529421466256
v2455,0.0,0.12441450329020903,0.2399782406815555
v2456,0.0,0.12435650769552717,0.2315511255826153
v2457,0.000560224089635842,0.17299689025286108,0.2272712960611347
v2458,0.49971988795518196,0.16653672650842552,0.22048399664980647
v2459,0.08440709617180205,0.165890711052724,0.2157725945751182
v2460,0.0,0.1304976406104857,0.1499599172560525
v2461,0.25042016806722694,0.14711612754938483,0.2764395045614624
v2462,0.12549019607843137,0.14137334301217094,0.26235482060513127
v2463,0.12549019607843137,0.12494646990054145,0.2510825085326409
v2464,0.001120448179271684,0.1312763648015234,0.3025142642011452
v2465,0.0,0.09371267875081911,0.27366787330872894
v2466,0.0,0.09313724548422271,0.25981320568661564
v2467,0.0,0.09307970219775806,0.2481892187458062
v2468,0.249859943977591,0.09307394788633798,0.2416917604871146
v2469,0.000560224089635842,0.09307337246668025,0.23194989435211627
v2470,0.0,0.055928755414315794,0.12552756882203
v2471,0.0,0.055928749672177695,0.13251216425621745
v2472,0.0,0.05592874909796391,0.13974699419593084
v2473,0.0,0.05592874904054252,0.14997575108914607
v2474,0.0,0.05592874904054252,0.15281657590022538
v2475,0.0,0.05592874904054252,0.15745593658512747
v2476,0.0,0.05592874904054252,0.16142451948283287
v2477,0.0,0.05592874904054252,0.16740700996348024
v2478,0.0,0.05592874904054252,0.1724141539388667
v2479,0.0,0.05592874904054252,0.16784798909149154
v2480,0.0,0.05592874904054252,0.17065853878783108
v2481,0.0,0.05592874904054252,0.1724688897991727
v2482,0.0,0.05592874904054252,0.170701888248013
v2483,0.0,0.05592874904054252,0.17268434803106913
v2484,0.249859943977591,0.05592874904054252,0.1741511191857086
v2485,0.12605042016806722,0.07128970021133162,0.2707459674313095
v2486,0.2509803921568628,0.02215907277006078,0.2140920972931074
v2487,0.2509803921568628,0.020187135161673683,0.1940167625650924
v2488,0.2509803921568628,0.01814844182170659,0.27619490421814946
v2489,0.2509803921568628,0.01610157433003313,0.25731451828212754
v2490,0.2509803921568628,0.01404707531870254,0.15705459913815664
v2491,0.2509803921568628,0.011931787576006773,0.10409767300660609
v2492,0.12605042016806722,0.009223600200048422,0.20116680438707873
v2493,0.249859943977591,0.0006545577085934429,0.18282955201031828
v2494,0.249859943977591,0.05664570137721866,0.14406944871261823
v2495,0.12605042016806722,0.08249679040903829,0.4533382897797851
v2496,0.12605042016806722,0.043832101776603356,0.36767839647851863
v2497,0.0,0.01803886748481826,0.036464115897149985
v2498,0.0,0.017400200472912665,0.058354731107533704
v2499,0.0,0.017336333829143482,0.07697191022538782
v2500,0.0,0.017329947193477246,0.09278645902229907
v2501,0.0,0.017329308552879178,0.10623484933983783
v2502,0.0,0.017329244700303635,0.11766050996000377
v2503,0.0,0.017329238326530366,0.12736973198526824
v2504,0.0,0.017329237694895177,0.1356266528176208
v2505,0.0,0.01732923763747381,0.1426244425047073
v2506,0.0,0.01732923763747381,0.1485965254193171
v2507,0.0,0.01732923763747381,0.15361385366024424
