,Arista,Angulo1,Angulo2,Dist
11914,"('v2280', 'v2281')",32.941134666395094,-147.05715968409984,548.9096827247471
11915,"('v2281', 'v2282')",18.360588944244274,-161.63851706843403,496.57805366057255
11916,"('v2282', 'v2283')",-17.83481838666247,162.16483253728643,199.40131196678084
11917,"('v2283', 'v2284')",-109.033436159243,70.96646578088833,18.147502276210798
11918,"('v2284', 'v2285')",-106.84451137690112,73.15488464070577,110.40304959763036
11919,"('v2285', 'v2286')",177.67987385831265,-2.320118937256723,31.13478108050134
11920,"('v2286', 'v2287')",-94.51584592623574,85.48342787111248,127.44629581810344
11921,"('v2287', 'v2288')",173.52258253021918,-6.477388652409388,44.69145751591545
11922,"('v2288', 'v2289')",-92.52515016622701,87.47380953340388,182.18295332164053
11923,"('v2289', 'v2290')",5.9186506344933045,-174.08131190291326,63.561157254182376
11924,"('v2290', 'v2289')",-174.08131190291326,5.918650634493304,63.561157254182376
11925,"('v2289', 'v2288')",87.47380953340388,-92.52515016622701,182.18295332164053
11926,"('v2288', 'v2287')",-6.477388652409401,173.52258253021918,44.69145751591545
11927,"('v2287', 'v2286')",85.48342787111248,-94.51584592623574,127.44629581810344
11928,"('v2286', 'v2285')",-2.3201189372567144,177.67987385831265,31.13478108050134
11929,"('v2285', 'v2284')",73.15488464070577,-106.84451137690112,110.40304959763036
11930,"('v2284', 'v2291')",162.87269285375748,-17.12699184218684,187.3166426719676
11931,"('v2291', 'v2292')",-162.44511052696805,17.55403942753776,493.1331047942156
11932,"('v2292', 'v2293')",-147.4922239245167,32.506087705378604,549.8066352894531
11933,"('v2293', 'v2294')",-164.02894328441351,15.970659148522401,252.8936746059317
11934,"('v2294', 'v2295')",-166.60470359160664,13.39499752942399,225.8205207560636
11935,"('v2295', 'v2296')",-159.0394224173741,20.960352171338172,110.30157356560045
11936,"('v2296', 'v2297')",-113.71131326692004,66.28837994905611,58.65414410560611
11937,"('v2297', 'v2225')",-85.0609911601833,94.93852778039283,84.52372822372584
11938,"('v2225', 'v2226')",-67.11598357153743,112.8808102290602,609.1626960768021
11939,"('v2226', 'v2227')",-33.68317752835014,146.31644220575794,120.0123602566509
11940,"('v2227', 'v2228')",-6.724457414373226,173.2754766867466,98.50190288810691
11941,"('v2228', 'v2229')",-93.15042371485457,86.84908472951912,86.16451646811109
11942,"('v2229', 'v2230')",-76.88888092432389,103.10733925755774,679.2451228717468
11943,"('v2230', 'v2231')",-43.472945194485504,136.52671772502794,85.74475285172007
11944,"('v2231', 'v2232')",-9.238008519469156,170.76179700335774,212.00325110554323
11945,"('v2232', 'v2233')",-50.70874494096827,129.29079334253572,104.39952325113894
11946,"('v2233', 'v2234')",-80.97560159521306,99.02147750330595,517.5395630541565
11947,"('v2234', 'v2235')",-91.41161872632901,88.58800310226815,66.19627483189485
11948,"('v2235', 'v2236')",-129.8225312319278,50.17717559623961,66.79752191311708
11949,"('v2236', 'v2237')",-157.13190163891804,22.867467381092382,284.1485756724223
11950,"('v2237', 'v2238')",-143.14509343624692,36.85453634714145,108.02483338081315
11951,"('v2238', 'v2239')",-116.84563593966422,63.15385988173115,98.89759104614714
11952,"('v2239', 'v2240')",-89.40953605234613,90.58886211148915,280.3623237907711
11953,"('v2240', 'v2241')",-88.8487647418793,91.1507714158869,81.19628210745627
11954,"('v2241', 'v2242')",-118.9591264507938,61.04053935409972,66.84831596341091
11955,"('v2242', 'v2243')",-134.21298492231833,45.78585839208307,282.454260821637
11956,"('v2243', 'v2244')",-104.29854293536329,75.70086649426487,106.67268214928855
11957,"('v2244', 'v2122')",-74.75475056552762,105.24407117093696,213.75299019017044
11958,"('v2122', 'v2298')",-105.58797228863185,74.41149331252043,97.10713754431315
11959,"('v2298', 'v2299')",-81.78369506002194,98.21547093371763,147.4891775314182
11960,"('v2299', 'v2300')",-97.15024673902958,82.849581849992,30.23698906212474
11961,"('v2300', 'v2301')",-156.20027228531012,23.79937049486989,154.94271387687317
11962,"('v2301', 'v2302')",-120.45083321306844,59.548484054046895,138.62730194158777
11963,"('v2302', 'v2303')",-98.07718641635437,81.9192285864193,633.8240771966105
11964,"('v2303', 'v2304')",-135.09525951430498,44.90421045384642,131.43289974106366
11965,"('v2304', 'v2305')",-114.37952452102712,65.61898264298753,286.9158469557614
11966,"('v2305', 'v2306')",-135.84814950389566,44.149938652123296,480.5212309960334
11967,"('v2306', 'v2307')",-151.18604345594596,28.813541074098197,150.92935241323377
11968,"('v2307', 'v2308')",-120.15348139030294,59.8457488969008,155.86119985041606
11969,"('v2308', 'v2309')",-137.99519584352436,42.00227990657919,660.5398365432688
11970,"('v2309', 'v2310')",-98.15944443666436,81.83937631199157,208.62791168814397
11971,"('v2310', 'v2311')",161.1040605325143,-18.895805560004504,72.41289642942462
11972,"('v2311', 'v2312')",-99.44234982858156,80.55658181599173,189.6716140055382
11973,"('v2312', 'v2313')",165.2070317900914,-14.792850146716859,80.9821020759663
11974,"('v3488', 'v3489')",84.0483930148541,-95.95118614005749,73.91318320902582
11975,"('v3489', 'v3490')",85.5137213972088,-94.48473337715639,270.75376810105956
11976,"('v3490', 'v3491')",160.70196610226293,-19.297801664650592,122.75418336974299
11977,"('v3491', 'v3492')",146.43620237881032,-33.56294805799348,268.45060909125687
11978,"('v3492', 'v3493')",145.61211706823406,-34.38765358740659,70.94221333626899
11979,"('v3493', 'v3121')",145.14029034976514,-34.858293368085555,432.9365837775276
11980,"('v3121', 'v3122')",73.61316403842048,-106.38651868257945,57.78456268332477
11981,"('v3122', 'v962')",38.69435113336693,-141.30475323461746,250.3083117249005
11982,"('v962', 'v963')",80.08837117079844,-99.91143989178613,33.5103307644556
11983,"('v963', 'v868')",38.08641693934208,-141.91347056457658,31.862904327930373
11984,"('v868', 'v869')",-13.510128870360417,166.4898314689495,29.660484790287992
11985,"('v869', 'v3494')",41.99070427550826,-138.00845845872817,218.64336442652166
11986,"('v3494', 'v3495')",126.49585888769073,-53.50100993020732,680.5225437268866
11987,"('v3495', 'v3496')",127.38758660178695,-52.60639134970431,1324.5273174791848
11988,"('v3496', 'v3497')",124.75629610900143,-55.241456017047554,478.21720528964966
11989,"('v3497', 'v3498')",95.62884205354055,-84.35735868388271,2423.8074004401487
11990,"('v3498', 'v3499')",97.95705752619808,-82.04174151034687,211.97765003794842
11991,"('v3499', 'v3500')",107.91637281718238,-72.08283279626482,145.94348544629753
11992,"('v3500', 'v3501')",118.38548902434556,-61.61377282653888,146.67267810887338
11993,"('v3501', 'v3502')",130.54265838627234,-49.45370881101846,835.8009643225736
11994,"('v3502', 'v3503')",130.54123583681505,-49.45680524615938,450.7392945373721
11995,"('v3503', 'v3504')",158.83035138144797,-21.169541956519737,51.648016839084214
11996,"('v3504', 'v3505')",-128.2458148797224,51.753914864604695,60.17542677040164
11997,"('v3505', 'v3506')",-60.39035919735663,119.60938712302698,51.023931588166135
11998,"('v3506', 'v3507')",0.612426667654597,-179.38757044959567,47.16194435504458
11999,"('v3507', 'v498')",47.875177715302925,-132.1246282976772,45.73571119778916
12000,"('v498', 'v499')",67.9966930246664,-112.00226784212498,195.9788370099603
12001,"('v499', 'v500')",98.79279387045433,-81.20671460620875,86.9699866053032
12002,"('v500', 'v491')",122.68761197933799,-57.3106756645403,355.78244923944635
12003,"('v491', 'v501')",123.52479642596163,-56.473896145259374,274.2655698485475
12004,"('v501', 'v502')",124.10216741007,-55.89745944465338,78.808829848521
12005,"('v502', 'v503')",102.39216344205575,-77.60728166776649,99.35674321174535
12006,"('v503', 'v504')",89.61164909407745,-90.38601604870392,408.34139341894553
12007,"('v504', 'v505')",111.46572314317883,-68.53384099973763,81.90677275594548
12008,"('v505', 'v506')",111.46540372325802,-68.5335229849875,201.69787038715432
12009,"('v506', 'v698')",111.46480682286499,-68.5329306422322,425.20276286487575
12010,"('v698', 'v699')",123.46119873633991,-56.53749269845724,274.3474634364302
12011,"('v699', 'v700')",143.9051027262283,-36.09394039216059,284.1111482619734
12012,"('v700', 'v560')",143.7438147596398,-36.25418186661656,592.6234271528332
12013,"('v560', 'v701')",148.32836445684498,-31.67150261723097,44.29286145716645
12014,"('v701', 'v702')",147.99615860968692,-32.002650660645145,393.11196473669247
12015,"('v702', 'v703')",144.7735490849867,-35.22552454537151,281.0292072059213
12016,"('v703', 'v704')",128.35320582351991,-51.64568344923023,247.86037147425645
12017,"('v704', 'v705')",147.1946548290104,-32.805100271096364,79.10461141911593
12018,"('v705', 'v706')",178.7424126519373,-1.2575052430886728,654.782940993823
12019,"('v706', 'v707')",154.23880416438004,-25.76033795922973,345.5314866657158
12020,"('v707', 'v708')",152.12077393843077,-27.87732168062675,713.0538792597561
12021,"('v708', 'v709')",169.2000081169572,-10.799682289275012,289.3206111815255
12022,"('v709', 'v710')",168.83727605859815,-11.162695695736431,25.54971150863312
12023,"('v710', 'v711')",170.15268754733773,-9.847284325082654,28.801319142657768
12024,"('v711', 'v712')",167.28729868787138,-12.712520108229228,144.20212835231177
12025,"('v712', 'v713')",145.15960241046048,-34.84005629625679,104.62495118899032
12026,"('v713', 'v714')",126.54953275647449,-53.449794913752555,146.57528290176165
12027,"('v714', 'v715')",122.43302732668192,-57.56398957259253,619.0584844412225
12028,"('v715', 'v716')",108.26915752838651,-71.73039977572935,81.65891757963249
12029,"('v716', 'v717')",90.23182211218088,-89.76501281482491,554.4024509752234
12030,"('v717', 'v718')",131.48763497439782,-48.51125363841123,259.88488366995824
12031,"('v718', 'v719')",120.10053895412999,-59.89625088808776,650.0281606493187
12032,"('v719', 'v2439')",118.60516306200283,-61.39280330526444,405.825827758166
12033,"('v2439', 'v2440')",145.49125927933434,-34.50553663456162,991.0631789368168
12034,"('v2440', 'v2415')",56.770134916521904,-123.22980823987854,11.909443716581855
12035,"('v2415', 'v2441')",53.91602932355787,-126.08258117930893,301.30783812865826
12036,"('v2441', 'v2442')",80.36023417965175,-99.63343903914443,1124.548538711218
12037,"('v2442', 'v2443')",127.66792475198882,-52.33192124904663,34.09119147295657
12038,"('v2443', 'v2444')",169.99022913248606,-10.009259971191796,515.1152778578422
12039,"('v2444', 'v2445')",151.9430726333933,-28.05657624140821,130.84053458279223
12040,"('v2445', 'v2446')",175.9984107250773,-4.001557616855763,79.51365304176954
12041,"('v2446', 'v2447')",-159.88177093443528,20.117927210834864,153.82408450768162
12042,"('v2447', 'v2448')",153.33582382238342,-26.664121824209218,21.230208598709517
12043,"('v2448', 'v2449')",112.58664807494335,-67.41085112146581,474.78558962641665
12044,"('v2449', 'v2450')",84.24074335566209,-95.7586105927287,113.82412019823833
12045,"('v2450', 'v2451')",50.140623783839864,-129.85622347245516,719.8906119073432
12046,"('v2451', 'v2452')",84.91710268197667,-95.08154462242126,238.01724503501924
12047,"('v2452', 'v2453')",64.60600117977167,-115.38303083690832,2127.4713606296846
12048,"('v2453', 'v2454')",66.09282559240636,-113.90655583013088,118.5509903032124
12049,"('v2454', 'v287')",73.48629526949645,-106.51292513350349,142.46602535224588
12050,"('v287', 'v288')",77.91706999656853,-102.08056682721582,423.4112154093943
12051,"('v288', 'v2455')",76.67139280883295,-103.32380513536907,864.5663112036358
12052,"('v2455', 'v2456')",35.401610539574314,-144.59673682895163,499.7256875822412
12053,"('v2456', 'v2457')",59.94592618123165,-120.04730817375547,1368.9555183667467
12054,"('v2457', 'v2458')",59.94800545143356,-120.04941003991355,522.8616437414274
12055,"('v2458', 'v2459')",82.9703717302577,-97.02581515552646,672.7385853066452
12056,"('v2459', 'v2537')",-2.757780059180098,177.24221455894613,19.586078830446215
12057,"('v2537', 'v3508')",-6.582756952127671,173.41670116729048,827.5166803081214
12058,"('v3508', 'v3509')",-6.198423459137824,173.8006368048208,1523.0221862295743
12059,"('v3509', 'v3510')",-38.95732428131057,141.0422266459139,124.95841241491296
12060,"('v3510', 'v3511')",-76.13417978076932,103.86365310170065,390.5103505788892
12061,"('v3511', 'v3512')",11.150318615783606,-168.84930528805342,340.2108742313085
12062,"('v3512', 'v3513')",26.312382471288004,-153.68714341807282,187.09030730841266
12063,"('v3513', 'v3514')",44.13300165637747,-135.86550243424722,375.7441953027714
12064,"('v3514', 'v3515')",-38.99308987243965,141.00618086928898,202.69559323092147
12065,"('v3515', 'v3516')",-7.62854664141077,172.37126815316157,243.9813235526651
12066,"('v3516', 'v3517')",-25.686498859760068,154.3131126912478,156.71470265005667
12067,"('v3517', 'v3518')",86.75258081302582,-93.24542297587949,349.62815542564596
12068,"('v3518', 'v3519')",88.39564027287622,-91.60353657586992,143.9960128905972
12069,"('v3519', 'v3520')",85.71509221624193,-94.28479768086132,19.30698896477929
12070,"('v3520', 'v3521')",86.29170375927038,-93.70561429113792,469.95689156898766
12071,"('v3521', 'v3522')",53.45390069603724,-126.54038078243826,1244.4787460852676
12072,"('v3522', 'v3523')",54.190528904259125,-125.79776692938964,2522.1916071467385
12073,"('v3523', 'v3524')",141.81613418705217,-38.18228415297892,447.083903887891
12074,"('v3524', 'v3525')",178.12001780396886,-1.8799674160389088,78.73055840258233
12075,"('v3525', 'v3526')",150.72355209326716,-29.276243137660003,73.17571142579249
12076,"('v3526', 'v3527')",-165.09006960427521,14.909595855595768,227.22985042711016
12077,"('v3527', 'v3528')",170.79437545706963,-9.205566865007768,63.012153554563945
12078,"('v3528', 'v3529')",123.28962694098139,-56.709605967167676,160.38975851910817
12079,"('v3529', 'v3530')",142.85747625310555,-37.14231179069117,61.354969260403756
12080,"('v3530', 'v3531')",117.0833346969242,-62.91640432531321,51.23261082082747
12081,"('v3531', 'v3532')",85.18487442105794,-94.81466562387443,80.67758571272405
12082,"('v3532', 'v3533')",122.60558976927442,-57.3935263793751,183.3885482708799
12083,"('v3533', 'v3534')",89.54623635690373,-90.45258422803262,206.15633428514317
12084,"('v3534', 'v3535')",170.88413203008957,-9.115823992199154,48.51901506089795
12085,"('v3535', 'v3536')",144.28721661419266,-35.71191327528348,260.5626192228946
12086,"('v3536', 'v3537')",104.48911617375506,-75.50857419412621,417.0089627677409
12087,"('v3537', 'v3538')",123.733575621637,-56.26542096949862,210.92635324886913
12088,"('v3538', 'v3539')",31.991636827220056,-148.008330012433,10.942048980276347
12089,"('v3539', 'v3540')",37.116796482760066,-142.8830319608013,49.69985706722981
12090,"('v3540', 'v3541')",73.26345959337796,-106.73327638165259,595.8217594101716
12091,"('v3541', 'v3542')",160.60560896665984,-19.39411422596652,145.71976084635747
12092,"('v3542', 'v3543')",-107.08185798171533,72.9149300056004,587.440766600715
12093,"('v3543', 'v3544')",-105.26516317716214,74.73474744419616,16.197058230305004
12094,"('v3544', 'v3545')",164.93716353087868,-15.062197862609423,429.6418190280098
12095,"('v3545', 'v3546')",-105.43005780962189,74.56883514298639,200.80732149034654
12096,"('v3546', 'v3547')",-72.45781980171381,107.54159928822925,106.52722271473664
12097,"('v3547', 'v3548')",-104.4387439554641,75.55902755970996,402.37089383423415
12098,"('v3548', 'v3549')",-12.982765107144278,167.01704173574274,150.33440207272716
12099,"('v3549', 'v3550')",-103.13773679836999,76.861472965521,141.88615541713776
12100,"('v3550', 'v3551')",-103.13764161012195,76.86137849658783,175.9411287917793
12101,"('v3551', 'v3552')",166.6642967325088,-13.335510115169,146.42702963899598
12102,"('v3552', 'v3553')",77.13561276712208,-102.86336959240467,182.52585962666757
12103,"('v3553', 'v3554')",123.07560123182463,-56.92400670291843,81.81478345637365
12104,"('v3554', 'v3548')",41.095498356934264,-138.9041412862968,95.86189148821437
12105,"('v3548', 'v3547')",75.55902755970996,-104.4387439554641,402.37089383423415
12106,"('v3547', 'v3546')",107.54159928822925,-72.45781980171381,106.52722271473664
12107,"('v3546', 'v3555')",76.97428669115848,-103.02458464051158,202.56126932021843
12108,"('v3555', 'v3556')",35.27012965740611,-144.7297972784233,22.12423807248736
12109,"('v3556', 'v3543')",-15.394928982900261,164.60442709228388,424.0748957447847
12110,"('v3543', 'v3542')",72.9149300056004,-107.08185798171533,587.440766600715
12111,"('v3542', 'v3541')",-19.394114225966522,160.60560896665984,145.71976084635747
12112,"('v3541', 'v3540')",-106.73327638165259,73.26345959337796,595.8217594101716
12113,"('v3540', 'v3539')",-142.8830319608013,37.116796482760066,49.69985706722981
12114,"('v3539', 'v3557')",-55.77813208148948,124.22083422910723,218.53970513168426
12115,"('v3557', 'v3536')",-77.54300844014966,102.45467904000186,413.99202797561054
12116,"('v3536', 'v3558')",-33.369792739975495,146.6293897730207,259.78885360907907
12117,"('v3558', 'v3559')",-9.562062918059684,170.43789635118742,42.857808465408546
12118,"('v3559', 'v3534')",-88.52659849109773,91.47334563583948,9.769276750129281
12119,"('v3534', 'v3533')",-90.45258422803262,89.54623635690373,206.15633428514317
12120,"('v3533', 'v3532')",-57.3935263793751,122.60558976927442,183.3885482708799
12121,"('v3532', 'v3531')",-94.81466562387443,85.18487442105794,80.67758571272405
12122,"('v3531', 'v3530')",-62.91640432531321,117.0833346969242,51.23261082082747
12123,"('v3530', 'v3529')",-37.14231179069118,142.85747625310555,61.354969260403756
12124,"('v3529', 'v3528')",-56.70960596716768,123.28962694098139,160.38975851910817
12125,"('v3528', 'v3527')",-9.20556686500777,170.79437545706963,63.012153554563945
12126,"('v3527', 'v3526')",14.909595855595773,-165.09006960427521,227.22985042711016
12127,"('v3526', 'v3525')",-29.276243137660014,150.72355209326716,73.17571142579249
12128,"('v3525', 'v3524')",-1.8799674160389162,178.12001780396886,78.73055840258233
12129,"('v3524', 'v3523')",-38.18228415297894,141.81613418705217,447.083903887891
12130,"('v3523', 'v3522')",-125.79776692938964,54.190528904259125,2522.1916071467385
12131,"('v3522', 'v3521')",-126.54038078243826,53.45390069603724,1244.4787460852676
12132,"('v3521', 'v3520')",-93.70561429113792,86.29170375927038,469.95689156898766
12133,"('v3520', 'v3519')",-94.28479768086132,85.71509221624193,19.30698896477929
12134,"('v3519', 'v3518')",-91.60353657586992,88.39564027287622,143.9960128905972
12135,"('v3518', 'v3517')",-93.24542297587949,86.75258081302582,349.62815542564596
12136,"('v3517', 'v3516')",154.3131126912478,-25.686498859760064,156.71470265005667
12137,"('v3516', 'v3515')",172.37126815316157,-7.6285466414107646,243.9813235526651
12138,"('v3515', 'v3514')",141.00618086928898,-38.99308987243964,202.69559323092147
12139,"('v3514', 'v3513')",-135.86550243424722,44.13300165637747,375.7441953027714
12140,"('v3513', 'v3512')",-153.68714341807282,26.312382471288004,187.09030730841266
12141,"('v3512', 'v3511')",-168.84930528805342,11.150318615783618,340.2108742313085
12142,"('v3511', 'v3510')",103.86365310170065,-76.13417978076932,390.5103505788892
12143,"('v3510', 'v3509')",141.0422266459139,-38.95732428131058,124.95841241491296
12144,"('v3509', 'v3508')",173.8006368048208,-6.198423459137814,1523.0221862295743
12145,"('v3508', 'v3560')",-95.4627240362733,84.53122384770217,1064.2712752556795
12146,"('v3560', 'v2200')",-78.95763211442076,101.0417802514719,104.80805218347473
12147,"('v2200', 'v2199')",-78.55567548873876,101.44364829843367,120.77396779650026
12148,"('v2199', 'v2198')",-34.741674566363564,145.25734024377726,302.6086945690047
12149,"('v2198', 'v2197')",17.506208636376154,-162.49358178599323,121.94728642383178
12150,"('v2197', 'v2196')",-42.71475912262459,137.28498808258223,65.22623618670046
12151,"('v2196', 'v3561')",66.32354447555238,-113.67600106620444,86.85235862798643
12152,"('v3561', 'v3562')",6.540881410386272,-173.45879014638507,504.59310220450686
12153,"('v3562', 'v2193')",-74.83780151675715,105.16075928343426,260.93118632272217
12154,"('v2193', 'v2192')",-83.86577039477046,96.13249505077182,305.27573591540977
12155,"('v2192', 'v3563')",-107.60022132826927,72.3984114935625,250.99324264250475
12156,"('v3563', 'v3564')",-155.48532413191717,24.51437477819053,126.9862351665035
12157,"('v3564', 'v2189')",-89.93756667178995,90.06210451290862,57.54265761524959
12158,"('v2189', 'v2188')",-156.0150044368713,23.984514774586046,206.99141001925926
12159,"('v2188', 'v3217')",-153.88918671763307,26.11019530674048,245.75308540209443
12160,"('v3217', 'v2729')",-119.14614098155101,60.8528024657152,211.73720293639133
12161,"('v2729', 'v1240')",-118.18246046625718,61.816873347012034,132.287930529438
12162,"('v1240', 'v1239')",-37.82115632195397,142.1769717901929,534.2714211890079
12163,"('v1239', 'v1238')",-32.62121923344243,147.3768668815449,621.2557214081546
12164,"('v1238', 'v1237')",-37.65797716520848,142.34094225444386,309.4653199399939
12165,"('v1237', 'v1236')",-67.35428414669582,112.64341626255104,435.9363452074185
12166,"('v1236', 'v1235')",-99.25454286839447,80.74463871483479,145.07298765008656
12167,"('v1235', 'v1234')",-150.0683483647438,29.931205891442374,156.29685970377258
12168,"('v1234', 'v1233')",-156.98408678933288,23.015255302613184,294.4238965118436
12169,"('v1233', 'v1232')",-117.49422303500357,62.5041763503677,315.7429513561305
12170,"('v1232', 'v3565')",143.89178239212373,-36.106035136439175,648.127301906541
12171,"('v3565', 'v3566')",135.5537349103252,-44.44390857611373,589.045859376801
12172,"('v3566', 'v1242')",-154.09672714804654,25.90314754494318,50.21031343190585
12173,"('v1242', 'v1243')",-139.21210702357945,40.78708785508354,215.74770100849
12174,"('v1243', 'v3567')",-138.98768824255853,41.010944013921886,364.88937683891834
12175,"('v3567', 'v1134')",-138.98720978794128,41.010485936385265,614.8180368910753
12176,"('v1134', 'v1135')",-77.14292022623751,102.8563133812532,137.64713118282026
12177,"('v1135', 'v1136')",-112.72862395863066,67.27063097536734,141.446903790517
12178,"('v1136', 'v1141')",-112.7285819801404,67.27059075372595,157.05531276633613
12179,"('v1141', 'v1147')",-112.72869284826754,67.27070367404451,114.57147622062136
12180,"('v1147', 'v308')",-21.959776154946972,158.03995457020585,126.08846521566643
12181,"('v308', 'v309')",-13.717417306496676,166.28226666406792,233.34902520793986
12182,"('v309', 'v310')",-15.61050340969914,164.38900800473291,317.87928608361955
12183,"('v310', 'v1054')",-104.07192418854446,75.92795716527507,21.414081598068513
12184,"('v1054', 'v1253')",-87.90150789163663,92.09726666822267,214.6824248776731
12185,"('v1253', 'v1252')",144.2345592583279,-35.764233912720414,361.5145511114898
12186,"('v1252', 'v1055')",102.08210575063212,-77.91738719520905,90.79070060241234
12187,"('v1055', 'v1056')",166.22804015556247,-13.771617263421604,251.97858621808408
12188,"('v1056', 'v1057')",178.1082601486232,-1.8917165070866702,123.83099652321451
12189,"('v1057', 'v1058')",178.1082697506429,-1.8917269396573886,17.55690026153112
12190,"('v1058', 'v1059')",178.27032122129313,-1.7295700882239942,630.6576402868423
12191,"('v1059', 'v1060')",151.35930091003613,-28.639961982512517,269.3675114227903
12192,"('v1060', 'v1061')",127.4455658257435,-52.55362223295768,179.1433723918413
12193,"('v1061', 'v1062')",107.40196991617434,-72.59492033854609,570.8910087544461
12194,"('v1062', 'v1063')",111.03630987373563,-68.9630656791818,117.20452552790469
12195,"('v1063', 'v1064')",129.89007668439487,-50.10911431888391,184.7155657629737
12196,"('v1064', 'v3568')",165.8280868697935,-14.171636758576653,197.76912900093924
12197,"('v3568', 'v3569')",-167.30791877862998,12.691968949274099,89.53060312100595
12198,"('v3569', 'v2542')",-131.89784593787928,48.10176505001925,91.57070402108599
12199,"('v2542', 'v2543')",-115.31617662489774,64.67366301875033,1969.7299068745592
12200,"('v2543', 'v2544')",-94.88502347507884,85.11356913922934,247.564698073005
12201,"('v2544', 'v2545')",-129.41012538110675,50.586671496744685,726.6877439039588
12202,"('v2545', 'v2546')",-99.90892807991892,80.09053090360051,96.27318848421892
12203,"('v2546', 'v2547')",-67.5773245779004,112.42017065404276,474.96395290264155
12204,"('v2547', 'v2548')",21.007813159762204,-158.9918418495635,168.67461297838324
12205,"('v2548', 'v2549')",-10.520260389001338,169.4796590267251,77.35696237324896
12206,"('v2549', 'v2550')",-29.5597099761004,150.43992450811984,129.85635572852985
12207,"('v2550', 'v2551')",-10.163079669895538,169.8363495453393,566.8708885319285
12208,"('v2551', 'v2552')",-96.68551295275151,83.31401614619475,83.08039238483764
12209,"('v2552', 'v2553')",-100.02753164595393,79.96982417337031,470.5335811136354
12210,"('v2553', 'v2554')",-83.77852404626542,96.21926817143704,389.16703400450047
12211,"('v2554', 'v2555')",-125.68948901677301,54.30801256165637,539.0765525377403
12212,"('v2555', 'v2417')",-57.573961366717946,122.42570554494347,69.15595154624226
12213,"('v2417', 'v2418')",-33.6643603747018,146.33279914524914,897.8573404700212
12214,"('v2418', 'v2419')",-59.47564907427243,120.52364675570993,143.21885259405616
12215,"('v2419', 'v2420')",-60.8362323297096,119.16204204906533,346.2028353088009
12216,"('v2420', 'v762')",-59.808842415215814,120.19057380794405,118.31918531254378
12217,"('v762', 'v763')",-59.807993399088105,120.18973144130027,461.10330322349307
12218,"('v763', 'v764')",-50.92951497030691,129.0692195958148,285.50492792292016
12219,"('v764', 'v765')",-90.05126865356397,89.94562311846917,544.4361809854043
12220,"('v765', 'v766')",-71.62738292409874,108.37232270392558,54.33132697015122
12221,"('v766', 'v767')",-57.76727941379177,122.23158995863466,234.1130479692371
12222,"('v767', 'v768')",-56.775784362037264,123.22165545047429,536.0099734464505
12223,"('v768', 'v769')",-32.09390324803576,147.90569503771798,132.4121838174303
12224,"('v769', 'v770')",-10.492098298406688,169.50775738969384,138.78117069744502
12225,"('v770', 'v771')",-10.492003423965942,169.50766714979628,316.77648210830995
12226,"('v771', 'v772')",-28.01140507334476,151.9866723555298,716.6928948155884
12227,"('v772', 'v773')",-26.474086684607432,153.52505201697306,338.2046518291128
12228,"('v773', 'v774')",-2.0315036220011518,177.9683638552111,654.2837056017075
12229,"('v774', 'v704')",-41.32162330036594,138.678064093202,82.85233614132238
12230,"('v704', 'v775')",-45.107022689421356,134.89160679610984,338.5328219855033
12231,"('v775', 'v776')",-34.84292666249153,145.15654361457078,162.23663258592114
12232,"('v776', 'v558')",-12.770384872481097,167.22957190381706,34.21512447269579
12233,"('v558', 'v559')",-34.05244548791816,145.9463629680507,372.3091409635166
12234,"('v559', 'v560')",-44.27018217236739,135.72959205853306,56.58561569036779
12235,"('v560', 'v561')",-34.45089613280229,145.5471858652288,593.1124221335048
12236,"('v561', 'v562')",-35.62772745283756,144.37131097961776,288.73311120785957
12237,"('v562', 'v563')",-55.71025205090508,124.2884480264011,275.18839712052954
12238,"('v563', 'v508')",-69.18270738045884,110.81556569599266,323.12470033824746
12239,"('v508', 'v564')",-69.79795789805509,110.19995553123749,388.83597301424476
12240,"('v564', 'v565')",-88.37920735841132,91.61825599566276,443.796532368441
12241,"('v565', 'v566')",-66.23841882445977,113.76085951834675,137.89384330868546
12242,"('v566', 'v492')",-55.354415755175076,124.6442649985555,280.4260858550339
12243,"('v492', 'v493')",-57.498774195871135,122.49948748859562,360.41575768147635
12244,"('v493', 'v567')",-76.4713644914981,103.5283731690074,47.181452273972376
12245,"('v567', 'v568')",-73.10170047452166,106.89752980351173,140.66467627454142
12246,"('v568', 'v569')",-56.17538355557356,123.82396130269585,137.8923291184093
12247,"('v569', 'v570')",-49.86884036307765,130.12963307674787,349.0944611693909
12248,"('v570', 'v571')",-5.398986603551654,174.6009860068278,50.89430170989995
12249,"('v571', 'v572')",29.1213150230284,-150.87833250667404,126.62309745455194
12250,"('v572', 'v573')",71.83958737260959,-108.1602201725787,35.41023611164528
12251,"('v573', 'v145')",148.04107155921707,-31.958778514009623,49.52004123951565
12252,"('v145', 'v146')",166.97289697797783,-13.026752005591618,272.2647414296765
12253,"('v146', 'v147')",174.86841390628018,-5.131521227153968,126.80607047200195
12254,"('v147', 'v148')",-157.018085919154,22.981633001529303,125.88075638183285
12255,"('v148', 'v149')",-146.14499472053728,33.854691517722785,98.48536463987428
12256,"('v149', 'v3570')",-123.08982962386455,56.90955300377914,128.8574211053348
12257,"('v3570', 'v3571')",-50.561630927060015,129.4377045975403,150.45042010768523
12258,"('v3571', 'v3572')",-65.05549744826254,114.94409699231161,78.2131498677497
