,0,1
1057,-40.729176,48.23152
1058,-53.32844,44.49096
1059,-83.11725,1.175684
1060,79.5105,-5.5513234
1061,44.80149,12.737205
1062,44.27127,11.950051
1063,79.50927,-5.553272
1064,44.79846,12.732385
1065,35.867996,12.905763
1066,-69.36328,6.962484
1067,-68.270546,8.223469
1068,-68.12306,8.322126
1069,-68.109314,8.3301525
1070,-68.10771,8.33096
1071,-68.10757,8.331047
1072,-68.10756,8.331053
1073,-68.10756,8.331053
1074,-68.10756,8.331053
1075,-68.10756,8.331053
1076,-68.10756,8.331053
1077,41.885357,-53.239967
1078,70.59926,31.294432
1079,37.85281,-54.63812
1080,39.534107,56.375374
1081,45.698,56.95368
1082,44.972885,-51.19784
1083,46.291615,-23.917597
1084,4.2711883,61.81311
1085,-7.276274,-16.75807
1086,-32.534122,52.57941
1087,-12.996267,75.40548
1088,-37.04779,50.17002
1089,-26.197895,-48.883884
1090,19.077372,-1.4177328
1091,21.307663,-64.93712
1092,28.362974,-5.5849724
1093,1.5311966,50.864235
1094,15.2871,-58.914803
1095,14.8721075,-57.751335
1096,3.9791088,72.94283
1097,-15.934858,77.10801
1098,12.345967,-76.047134
1099,45.281612,4.123644
1100,-47.04167,-28.171892
1101,-47.006306,-28.195677
1102,-47.00356,-28.198004
1103,82.740814,0.165019
1104,50.116642,8.405066
1105,29.613976,-10.202429
1106,20.094862,-2.7512147
1107,60.945824,39.437557
1108,60.9579,39.45117
1109,14.102165,-74.280525
1110,-14.339454,74.64289
1111,-46.61416,45.965286
1112,-23.667402,69.992325
1113,13.51048,-69.34206
1114,-9.383476,77.309845
1115,-22.11868,70.97489
1116,14.042887,-74.35982
1117,44.24622,-51.822136
1118,3.7106555,-43.80234
1119,4.131678,59.48513
1120,3.94532,58.19051
1121,19.059328,-57.65736
1122,3.221165,55.146023
1123,-13.525922,-4.9439025
1124,-23.274645,-27.920315
1125,44.656822,-17.745623
1126,-26.657106,-47.42114
1127,-23.505564,-44.300716
1128,38.335007,-54.651802
1129,64.05341,-25.023438
1130,31.085663,-5.118495
1131,-22.305424,-33.450703
1132,-9.287975,-17.587944
1133,-6.6958003,-20.451305
1134,34.14524,12.999223
1135,28.307955,-5.370799
1136,-23.19905,15.922764
1137,-25.826864,-16.5277
1138,70.79762,29.23537
1139,69.19625,27.023386
1140,47.790928,-25.980835
1141,-23.55976,17.026386
1142,-25.67081,-14.421311
1143,48.840694,-27.773933
1144,-26.916925,-48.754654
1145,46.553356,-16.432306
1146,48.86779,-27.704905
1147,36.450745,0.74784726
1148,-22.58692,-30.331211
1149,42.924957,-19.133469
1150,16.50923,8.265765
1151,-31.201506,53.63668
1152,21.465202,-30.57166
1153,21.422098,-30.734419
1154,55.38312,3.828778
1155,25.070778,-32.43907
1156,25.071108,-32.43932
1157,85.77124,5.7997074
1158,21.151022,-3.7773328
1159,32.687496,-4.0803866
1160,-4.610041,41.392628
1161,38.991764,5.679839
1162,29.785526,-11.389893
1163,-50.22827,24.250257
1164,19.293139,-57.914883
1165,1.1512294,74.27683
1166,5.3246555,31.632568
1167,5.3246555,31.632568
1168,3.1361039,54.975517
1169,0.8222949,49.53229
1170,4.3953085,62.708977
1171,15.219007,-58.657494
1172,6.3113723,62.03366
1173,-2.5282145,78.59927
1174,14.492896,-55.887756
1175,1.5719001,51.087807
1176,29.817507,-11.775947
1177,52.861416,6.2390985
1178,18.883429,-1.5769526
1179,-36.141808,50.60349
1180,-17.473316,76.519104
1181,16.74225,-60.430878
1182,-11.535343,35.19566
1183,20.682943,-3.3593438
1184,24.497892,25.645224
1185,24.49786,25.645208
1186,24.493427,25.64348
1187,24.493475,25.6435
1188,16.309338,8.815055
1189,15.438297,-69.75636
1190,55.319134,-29.243078
1191,-26.763418,-48.922718
1192,52.189533,-28.784222
1193,31.89108,11.804364
1194,66.03043,29.327744
1195,49.171597,-27.001251
1196,3.8023014,70.21661
1197,37.616955,6.907762
1198,16.110884,8.128542
1199,58.801727,36.485043
1200,62.18714,36.733932
1201,15.979546,8.79224
1202,-70.65883,4.1448107
1203,-68.95697,0.15243253
1204,-68.95096,0.07414629
1205,41.733868,-53.313858
1206,19.291752,-61.74037
1207,3.5358253,56.314724
1208,-11.71698,-10.458729
1209,3.2659311,71.23829
1210,13.292919,-52.843216
1211,-17.072676,73.134346
1212,21.457363,-65.20035
1213,69.055695,-20.3861
1214,-22.28986,-34.39758
1215,2.5221708,-43.550827
1216,11.699634,-76.20767
1217,29.090176,51.138206
1218,28.261997,55.51609
1219,55.283524,3.9279387
1220,46.468334,-48.8104
1221,1.1270988,-43.25173
1222,-1.3693658,47.337303
1223,-2.8682399,78.618805
1224,12.463618,-75.931915
1225,-43.85257,47.265465
1226,44.09477,-20.379
1227,-42.51039,48.04718
1228,-1.2987099,45.799973
1229,1.609394,-43.31517
1230,3.761491,-43.791424
1231,9.365403,-47.91397
1232,-44.446724,46.56571
1233,-17.789623,75.91744
1234,16.520279,-59.234398
1235,4.9657326,64.38445
1236,-16.15439,40.871758
1237,3.6689186,56.424362
1238,7.9659004,-46.624733
1239,3.6201725,-43.779217
1240,10.061845,-48.808514
1241,-17.781916,75.945595
1242,11.391395,-50.428635
1243,3.080837,-43.68218
1244,4.768052,-44.198986
1245,-25.091063,69.00328
1246,12.292096,-75.89244
1247,8.954755,-47.655464
1248,-16.51962,71.8469
1249,19.35128,-57.767887
1250,-7.6464176,77.55015
1251,0.2838388,75.09588
1252,-25.166197,68.95128
1253,12.076649,-76.05225
1254,-21.634668,71.259445
1255,14.243698,-54.138
1256,-16.51856,71.83446
1257,11.375941,-50.40555
1258,-14.310015,74.6522
1259,-35.83237,50.74955
1260,-16.462555,72.323296
1261,10.130856,-48.90913
1262,4.150083,60.26689
1263,-0.6871577,-23.794691
1264,71.19647,26.77799
1265,71.15551,26.720684
1266,27.318512,32.53269
1267,33.833706,12.899114
1268,-16.804203,-73.38039
1269,-19.201254,-76.74872
1270,-19.209236,-76.79047
1271,-19.209694,-76.79404
1272,-19.20975,-76.794464
1273,-19.209948,-76.79503
1274,35.968395,60.02747
1275,35.968395,60.02747
1276,35.968395,60.02747
1277,35.96963,60.02343
1278,35.96933,60.032497
1279,35.968395,60.02747
1280,35.968395,60.02747
1281,35.96963,60.02343
1282,38.708298,-54.537056
1283,20.463524,-63.497604
1284,-35.30941,51.018276
1285,-22.93598,14.734483
1286,-23.057526,15.532095
1287,-23.354025,16.34485
1288,4.4135656,62.469402
1289,17.427094,-58.713634
1290,-1.210177,46.016262
1291,-21.324726,32.076256
1292,-20.961243,32.784378
1293,-42.32058,47.493824
1294,-22.241175,30.13413
1295,-21.977053,30.744762
1296,-21.655254,31.409788
1297,0.14542677,48.32286
1298,3.7872653,-43.78688
1299,5.7766953,-44.641495
1300,-24.686138,69.29359
1301,13.267685,-75.22527
1302,-3.1367397,76.90642
1303,-8.105257,-18.350277
1304,-1.4922075,-23.88547
1305,5.799025,-19.290203
1306,6.4485316,-11.625533
1307,4.6701145,-5.917142
1308,2.8589,-1.5355215
1309,1.0880389,5.8851767
1310,0.9733651,12.186508
1311,0.9825107,12.844334
1312,-0.24901879,12.212005
1313,-53.29338,44.115013
1314,-17.790142,-72.19977
1315,-30.753662,-67.5456
1316,-30.718447,-68.09652
1317,-30.71268,-68.1774
1318,-30.712349,-68.16905
1319,-30.76367,-68.58661
1320,-30.712818,-68.18062
1321,-30.766897,-68.57983
1322,-30.71284,-68.18003
1323,-30.767454,-68.58055
1324,-30.767395,-68.58176
1325,-30.767454,-68.58055
1326,-30.767454,-68.58055
1327,26.624765,31.018034
1328,27.938246,-4.987021
1329,-39.926018,11.680261
1330,-31.124092,-67.82593
1331,-31.214466,-68.080574
1332,-31.249384,-68.145355
1333,-31.255522,-68.15894
1334,-31.256062,-68.16007
1335,-31.272058,-68.50253
1336,-31.272058,-68.50253
1337,-31.27198,-68.50271
1338,-31.27193,-68.502045
1339,-31.271101,-68.50297
1340,-31.256104,-68.160164
1341,68.431,-20.779118
1342,37.633,3.6748426
1343,-12.665867,-70.67124
1344,-7.001389,-69.27693
1345,-6.9529233,-69.24742
1346,-6.9495306,-69.245186
1347,-6.9492517,-69.24417
1348,66.02459,-23.11644
1349,33.69938,12.094324
1350,36.104626,59.62499
1351,-17.00321,77.14352
1352,14.84974,-57.785324
1353,-37.393192,50.011745
1354,-12.530336,34.83524
1355,-84.23048,0.5541045
1356,46.561733,11.104612
1357,-90.654495,-4.0769024
1358,-90.66108,-4.111254
1359,45.506233,-50.54798
1360,-94.25218,-7.5568533
1361,-93.02748,-7.71779
1362,-92.96936,-7.7339206
1363,-92.963745,-7.7362013
1364,80.856544,-3.192625
1365,47.385014,10.745119
1366,44.72024,-51.52173
1367,21.941504,-66.074615
1368,79.57732,-5.4410973
1369,29.37251,-8.838857
1370,-25.84722,-14.017499
1371,20.842556,-3.4785569
1372,7.360872,-45.92406
1373,-32.60878,52.584133
1374,-34.35141,51.50628
1375,-62.99393,19.765705
1376,-62.090336,19.590437
1377,73.06368,-15.156036
1378,-23.262619,-43.18836
1379,-19.250416,35.82733
1380,-19.627754,35.30573
1381,-22.276907,-34.199245
1382,70.82048,-18.079418
1383,-25.087185,-21.84605
1384,-25.827755,-15.695256
1385,-59.606712,-43.253983
1386,69.33105,-19.771917
1387,-25.438843,-20.311626
1388,-24.174433,24.18225
1389,-24.302176,22.47855
1390,-24.234715,20.646538
1391,-23.957724,18.72082
1392,-23.45782,16.667763
1393,-22.587381,14.345469
1394,-22.515316,-30.775087
1395,26.921247,33.69459
1396,26.686537,38.199173
1397,26.230795,38.63312
1398,26.141266,38.711838
1399,26.117607,38.73319
1400,26.114237,38.735836
1401,25.932983,38.93488
1402,25.93298,38.93489
1403,25.932985,38.93488
1404,26.115002,38.735104
1405,26.115005,38.735096
1406,25.932985,38.93488
1407,25.932993,38.93486
1408,62.02256,-26.447903
1409,69.35124,-19.81525
1410,70.81998,-18.078978
1411,-62.884285,19.676886
1412,73.06343,-15.15635
1413,-84.83783,0.7582109
1414,45.470364,11.464939
1415,81.21448,-2.570553
1416,-23.21334,-42.40632
1417,-52.814976,-24.56278
1418,-52.791576,-24.53885
1419,-52.79186,-24.538738
1420,-52.79178,-24.538414
1421,17.915113,8.481409
1422,45.280033,4.1241436
1423,82.5693,-0.13752301
1424,19.915646,-2.569356
1425,-37.199326,0.185498
1426,-36.33999,0.54298097
1427,-36.191578,0.5457595
1428,-36.178097,0.54629344
1429,-36.176716,0.54635006
1430,45.01492,-18.101831
1431,-22.821692,-39.815823
1432,-0.57435083,19.233356
1433,0.7444675,6.807911
1434,4.020163,-3.7591982
1435,6.5660667,-11.345797
1436,5.518103,-20.316023
1437,-2.9880905,-23.694574
1438,-9.277634,-17.0723
1439,-11.483506,-11.497689
1440,-13.335082,-5.996198
1441,-15.102189,-0.17498007
1442,-17.218891,3.925065
1443,-19.226372,7.804601
1444,-21.174877,11.269342
1445,-22.595646,14.349342
1446,-23.457653,16.667162
1447,-23.957607,18.720211
1448,-24.23423,20.643757
1449,-25.323704,-20.930346
1450,-59.611454,-43.247658
1451,-61.394577,-39.864162
1452,-61.747894,-39.558918
1453,41.03308,12.819323
1454,-42.421112,-8.155946
1455,-42.631577,-8.295281
1456,-42.639908,-8.303832
1457,-48.881557,-9.1824875
1458,-48.881557,-9.1824875
1459,-48.881557,-9.1824875
1460,77.50427,-8.829773
1461,41.425137,13.385587
1462,-61.037052,20.400852
1463,-61.037052,20.400852
1464,-61.037052,20.400852
1465,-61.037052,20.400852
1466,-61.037052,20.400852
1467,-61.037052,20.400852
1468,-61.037052,20.400852
1469,-61.037052,20.400854
1470,-61.037052,20.400852
1471,-61.037052,20.400852
1472,-61.037113,20.400871
1473,28.956604,-7.386865
1474,41.0294,13.339419
1475,-61.439903,-39.82525
1476,69.33312,-19.762989
1477,43.9085,13.117619
1478,-7.635229,-76.79775
1479,-7.623719,-76.80849
1480,-7.6225734,-76.80955
1481,-7.6225014,-76.80961
1482,66.73592,-22.542936
1483,-22.619576,-29.873981
1484,-25.724905,-17.818827
1485,58.629543,-28.406492
1486,-25.700045,-14.674081
1487,-25.70509,-14.745076
1488,53.13922,-28.921186
1489,-25.711014,-14.840258
1490,-25.733446,-15.078573
1491,70.78994,29.22681
1492,69.19573,27.02261
1493,47.790936,-25.980822
1494,53.13934,-28.920853
1495,58.629715,-28.406885
1496,-13.749647,-72.76575
1497,-8.537876,-76.20226
1498,37.46875,-55.027485
1499,22.006607,-66.19
1500,-13.228755,-71.381676
1501,-8.317955,-74.67432
1502,-6.5847254,-74.888275
1503,-6.4856577,-74.96446
1504,-6.461109,-74.976616
1505,-6.4591217,-74.97764
1506,40.24562,-53.94669
1507,20.50995,-63.57278
1508,-4.9494987,77.461655
1509,27.438053,32.078697
1510,39.468563,-54.255333
1511,-54.915886,24.107397
1512,38.335423,12.974555
1513,75.01135,-12.504205
1514,-25.703678,-48.582928
1515,-37.93773,-3.5512202
1516,-37.737328,-4.2492595
1517,17.14226,8.523764
1518,12.770477,-75.77658
1519,11.390991,-76.32176
1520,56.26102,-28.931442
1521,-22.78983,-39.693016
1522,-13.085213,-71.225746
1523,-6.8701267,-72.250725
1524,-6.6780105,-72.12624
1525,16.393171,8.807236
1526,72.81571,29.577618
1527,32.695683,12.706322
1528,16.229656,8.827114
1529,50.83476,-28.458122
1530,-27.196688,-45.20306
1531,68.96442,29.316902
1532,45.202003,4.0999393
1533,25.669289,-10.319965
1534,-48.980316,44.9731
1535,36.694717,-0.62147987
1536,18.58662,-1.8923086
1537,-21.6739,-29.689825
1538,-17.585258,76.367256
1539,57.722885,1.4679369
1540,18.169975,8.441022
1541,-85.632774,0.53664905
1542,-85.46355,0.08464111
1543,79.76671,-5.1177177
1544,2.331395,61.055466
1545,-49.929813,45.159584
1546,45.029022,-51.13048
1547,-52.849274,44.42313
1548,18.88314,-1.5791205
1549,-13.228027,-71.385735
1550,-8.315007,-74.67364
1551,-6.5850067,-74.898506
1552,-6.4834886,-74.96541
1553,-6.46358,-74.9755
1554,-6.459121,-74.97764
1555,40.24562,-53.94669
1556,44.73662,-17.860762
1557,-22.764336,-39.541283
1558,0.6418392,19.100643
1559,3.0383053,7.761542
1560,-42.22632,47.79055
1561,3.1537068,54.953556
1562,-47.785995,45.701138
1563,2.0638661,73.21322
1564,-42.22702,47.77288
1565,-19.235273,8.305119
1566,-25.47869,-20.1609
1567,-19.832653,34.754578
1568,-19.836985,34.76168
1569,-19.928642,34.86125
1570,-19.70309,34.806324
1571,-19.645016,34.87318
1572,-0.4740529,75.707756
1573,64.442024,33.553967
1574,64.4377,33.554794
1575,64.436806,33.555435
1576,38.05738,-54.9029
1577,37.12984,2.3198352
1578,-26.561512,-48.424828
1579,66.59858,-23.658148
1580,19.145882,-1.4198774
1581,-53.853992,44.26224
1582,37.52032,-55.09041
1583,40.245415,12.89722
1584,28.889086,-7.1846485
1585,32.905865,12.816525
1586,63.081787,-26.076912
1587,-61.718113,-38.761703
1588,-61.78311,-38.796185
1589,-61.898163,-39.08709
1590,-61.147327,-39.22289
1591,-61.416367,-39.339046
1592,-61.416367,-39.339046
1593,-61.14749,-39.22306
1594,-61.143143,-38.929035
1595,-61.781338,-38.794804
1596,-61.14299,-38.929317
1597,-61.718113,-38.761703
1598,-61.298973,-38.79439
1599,-61.413147,-38.745422
1600,-61.82306,-39.206726
1601,-61.82306,-39.206726
1602,-61.78311,-38.796185
1603,-61.41317,-38.745415
1604,-61.898163,-39.08709
1605,-61.121964,-38.97682
1606,-61.416367,-39.339046
1607,-61.898163,-39.08709
1608,-61.147327,-39.22289
1609,-61.147327,-39.22289
1610,-61.13776,-38.93932
1611,-61.898163,-39.08709
1612,76.24547,-10.71871
1613,28.791151,-6.8883953
1614,-16.808723,71.93215
1615,20.525229,-63.597187
1616,10.253546,-49.05281
1617,-16.96976,72.86026
1618,18.485474,-58.358555
1619,4.378988,62.70906
1620,2.1367,24.236416
1621,2.233806,24.518785
1622,1.1149204,15.185407
1623,1.1100932,5.6349463
1624,3.5329485,-3.103074
1625,5.967948,-9.6364
1626,6.4763675,-15.563659
1627,0.8657902,-23.299425
1628,-6.4546995,-20.703024
1629,-9.80137,-15.485254
1630,-11.547906,-11.002614
1631,-13.108432,-5.6912494
1632,3.2199113,55.131634
1633,-46.606247,45.970932
1634,-17.76135,74.884346
1635,16.686422,-59.13694
1636,3.5685835,71.31156
1637,-10.015461,77.15929
1638,12.876514,-52.28138
1639,12.045026,-51.21829
1640,-17.610556,74.409
1641,10.053934,-48.8094
1642,11.763335,-76.178375
1643,2.710528,-43.600834
1644,10.723302,-49.61002
1645,55.40589,-29.341452
1646,-22.75716,-29.214851
1647,-23.94043,25.364365
1648,-23.787191,25.952879
1649,-22.484537,-31.127716
1650,57.1785,-28.792519
1651,-25.781279,-17.34239
1652,-22.690006,29.222908
1653,-23.151455,-27.586817
1654,27.546358,49.88275
1655,60.850243,-27.159367
1656,-25.851522,-16.46981
1657,-21.022245,32.66809
1658,-6.266684,77.625565
1659,21.3725,-65.05132
1660,28.828737,-6.996806
1661,-15.980502,41.147373
1662,70.9046,-17.979013
1663,32.046906,11.853534
1664,28.010382,-4.595664
1665,4.507381,-5.4851465
1666,4.5428042,63.848076
1667,73.565735,-14.486535
1668,72.936554,-15.3138685
1669,42.11028,-53.13093
1670,1.8564163,51.773155
1671,13.123787,-69.27025
1672,2.9296134,-44.363396
1673,-32.088066,52.116158
1674,6.114254,-45.062904
1675,-16.963907,72.22546
1676,7.5078664,-46.323902
1677,3.35097,55.6529
1678,37.726536,-55.09289
1679,18.36381,-56.824276
1680,11.855876,-50.97546
1681,11.331507,-50.347385
1682,15.891686,8.237683
1683,12.372961,-75.815674
1684,47.199593,49.585278
1685,38.403786,-54.64464
1686,-82.73001,0.96629995
1687,51.391197,7.6284623
1688,-40.055443,-33.030674
1689,-39.81032,-32.6279
1690,-39.80853,-32.625854
1691,-39.80834,-32.62564
1692,-39.808315,-32.62562
1693,46.141228,-49.57231
1694,27.476286,32.172787
1695,22.327587,31.211222
1696,21.983793,31.193842
1697,21.962727,31.191967
1698,21.960909,31.191998
1699,21.960701,31.191977
1700,21.960361,31.191729
1701,21.960363,31.191727
1702,62.708263,-25.998432
1703,-23.269112,-35.241894
1704,2.0511541,52.276703
1705,2.286603,52.85314
1706,-94.03224,-11.984093
1707,-94.001595,-12.021947
1708,-94.00003,-12.023918
1709,-93.99986,-12.024098
1710,81.30886,-2.4030755
1711,48.02667,10.231176
1712,73.81421,-14.154361
1713,31.823193,12.610151
1714,51.175182,-28.616627
1715,72.064575,30.068941
1716,15.848616,8.664553
1717,37.46212,-54.669838
1718,72.624146,29.532368
1719,46.732185,-24.723196
1720,59.2201,36.601143
1721,62.121372,36.967434
1722,62.233334,37.04138
1723,62.24519,37.049538
1724,62.24628,37.05024
1725,51.947147,-28.239876
1726,-25.274471,-21.044022
1727,-27.630054,-18.077065
1728,31.010708,-35.844406
1729,86.659424,7.3396826
1730,57.38745,1.9396213
1731,72.08001,-16.432499
1732,29.297234,-8.538547
1733,36.225166,0.306099
1734,63.989532,-25.029099
1735,37.585327,6.966502
1736,51.256466,-28.09738
1737,2.1803744,0.18611392
1738,0.67344785,8.852052
1739,1.0518914,13.405358
1740,0.8245132,19.3619
1741,1.946844,23.688337
1742,2.033275,23.94154
1743,0.86092013,17.010376
1744,0.736397,7.7426386
1745,-3.5427358,42.412766
1746,-53.66684,44.537735
1747,57.244762,2.1144118
1748,19.244242,-1.4387422
1749,1.8714668,-43.37914
1750,6.0619736,-44.980152
1751,18.738924,-1.1836538
1752,41.47799,-53.432297
1753,-25.819212,-16.856651
1754,48.281006,49.4886
1755,16.096449,8.127695
1756,70.88519,30.96402
1757,7.601208,-46.37083
1758,7.7230883,-46.52118
1759,-2.9660034,76.82301
1760,4.254254,29.498323
1761,1.1670669,50.210354
1762,3.433476,-43.741703
1763,-32.591335,52.55678
1764,7.790327,-46.50816
1765,9.77392,-48.501144
1766,4.7218995,65.35774
1767,-4.1891093,77.26547
1768,18.86815,-58.27761
1769,-3.1988065,42.882805
1770,-7.189791,-19.634691
1771,3.5466006,70.710594
1772,18.565454,-57.998306
1773,-22.72245,-29.497179
1774,59.61897,-28.144426
1775,-25.300766,-20.96852
1776,0.8602384,49.59878
1777,-49.652664,45.250004
1778,-37.868958,49.777405
1779,-24.255068,20.688776
1780,-3.3093789,42.736454
1781,-50.64309,44.981773
1782,2.243814,52.534637
1783,-12.934963,-5.872733
1784,-11.209713,-11.391941
1785,-7.519485,-16.39163
1786,-42.552876,47.934956
1787,-1.0444098,16.20658
1788,-22.298445,-34.686287
1789,43.812256,-17.407932
1790,60.339516,-27.778984
1791,4.4356184,67.97512
1792,71.36241,30.547195
1793,48.14726,-26.382921
1794,17.131172,-60.9346
1795,-27.151752,-45.1509
1796,-40.180973,12.180357
1797,18.882486,-1.605562
1798,-11.556245,35.148865
1799,19.434155,-2.0645554
1800,-23.248236,-27.775984
1801,-50.919884,-8.908739
1802,55.744904,3.5125172
1803,27.031307,-33.453667
1804,18.58526,8.253975
1805,72.65664,28.13464
1806,70.708824,-18.593737
1807,35.28157,-1.2883728
1808,21.693851,32.312847
1809,21.617601,32.300797
1810,21.60965,32.299557
1811,21.608837,32.29943
1812,21.608768,32.29942
1813,21.608768,32.29942
1814,21.608704,32.29937
1815,21.608713,32.29938
1816,62.524307,-26.132515
1817,-68.5062,-14.736843
1818,-70.72718,-14.137723
1819,-71.01004,-14.15537
1820,70.00713,-18.989656
1821,-53.690643,44.03891
1822,-53.431225,44.06124
1823,-37.1282,3.9922261
1824,17.054285,8.518404
1825,0.7255104,74.716156
1826,84.153755,2.7829819
1827,37.2618,2.5597703
1828,13.873535,-28.092634
1829,84.10507,2.6927006
1830,-22.338037,-32.630615
1831,46.252605,-49.341156
1832,10.526008,-49.50413
1833,-13.321215,-71.45962
1834,-8.896518,-75.96613
1835,66.7535,-22.530584
1836,-23.324963,-27.306305
1837,-24.217615,20.466637
1838,-23.929033,18.572433
1839,-23.422533,16.55589
1840,-22.572882,14.293423
1841,-21.210709,11.329471
1842,-19.486717,8.232585
1843,-17.754515,5.0466433
1844,1.2025758,50.239716
1845,-49.166927,45.403637
1846,26.601091,31.56572
1847,22.456278,30.223442
1848,22.403706,30.21099
1849,22.399843,30.208536
1850,22.399452,30.208273
1851,62.93805,-25.825876
1852,-22.489939,-37.773674
1853,-1.4433794,19.668465
1854,-22.70344,-39.238827
1855,45.518726,-17.837198
1856,26.55358,31.551435
1857,22.44889,30.223188
1858,62.9388,-25.826622
1859,-42.24633,47.633827
1860,-24.322212,22.627344
1861,-24.23561,23.669855
1862,-24.06011,24.818293
1863,-23.798758,25.910343
1864,-23.4309,27.11582
1865,0.49438074,74.93279
1866,-16.368498,1.0693715
1867,-15.497354,0.3588932
1868,-15.291611,0.11049244
1869,-15.102505,-0.18123955
1870,-15.0870075,-0.53678983
1871,-15.062319,-0.5886949
1872,-15.1115265,-0.48849562
1873,-15.319159,0.17721528
1874,-16.160204,1.7569838
1875,-17.036825,3.5740185
1876,-17.975143,5.4794316
1877,-1.6507081,76.33155
1878,-46.677567,45.953144
1879,-34.09475,51.646744
1880,-17.278423,3.1483266
1881,-6.0034623,77.5746
1882,-47.677128,45.72591
1883,-0.39376158,47.15908
1884,-42.229477,47.800808
1885,-16.191402,0.28595278
1886,-15.4905815,-0.1461647
1887,-1.3728964,76.17499
1888,41.2522,-53.525208
1889,-94.00691,-11.768882
1890,-93.988075,-11.819956
1891,-93.98607,-11.818182
1892,81.23055,-2.5425134
1893,-53.854637,44.333313
1894,-52.278217,-8.925654
1895,45.057312,-17.378435
1896,-25.791878,-17.149376
1897,-0.24219427,19.47102
1898,1.6719279,7.0096593
1899,3.9940321,69.747955
1900,18.927294,-57.67941
1901,-3.9969862,41.839207
1902,-9.29168,-16.498665
1903,-11.476104,-11.168249
1904,-13.189036,-5.6333613
1905,-15.48315,-0.025842395
1906,3.9985514,58.331223
1907,7.0919704,-45.812374
1908,20.749025,-63.97065
1909,2.4691317,72.705
1910,-23.945045,18.653376
1911,-23.453205,16.652187
1912,-22.63381,14.448872
1913,-21.327032,11.516471
1914,-19.590897,8.475767
1915,-17.822456,5.1878724
1916,-16.519564,2.4572854
1917,-15.378869,-0.56140554
1918,-10.76783,76.926445
1919,18.570347,-57.985832
1920,-1.9378607,76.412415
1921,6.2891235,-10.334274
1922,6.5480757,-12.571162
1923,5.7018642,-19.836746
1924,-1.9766449,-23.932941
1925,-8.430083,-18.366442
1926,-11.013545,-12.391878
1927,-12.743894,-7.1770787
1928,1.4142514,50.674675
1929,-1.1565362,46.070705
1930,-24.17802,20.122414
1931,-24.296928,21.794514
1932,-24.253933,23.463003
1933,-24.009129,25.060547
1934,-23.583231,26.638575
1935,-23.028631,28.281628
1936,-22.538795,29.503492
1937,-22.079535,30.52121
1938,-9.76505,77.217804
1939,14.915096,-69.63967
1940,-32.040012,52.929493
1941,20.898449,-64.222206
1942,45.207714,4.1003656
1943,-68.521774,-14.637386
1944,-70.60457,-13.398042
1945,-70.80725,-13.317801
1946,-70.98151,-13.284133
1947,-71.04611,-13.282231
1948,-71.0488,-13.28228
1949,-71.04896,-13.282283
1950,-71.04896,-13.282283
1951,31.64445,11.927611
1952,46.85911,-24.897957
1953,-6.6806927,-71.84869
1954,-6.680729,-71.84865
1955,-6.680729,-71.84857
1956,-6.6807942,-71.84868
1957,-6.680729,-71.84857
1958,-6.6806927,-71.84869
1959,-6.6806927,-71.84869
1960,-6.6806927,-71.84869
1961,66.41795,-22.812288
1962,35.99719,-0.080400124
1963,51.259106,-28.608795
1964,69.10154,31.00495
1965,66.91536,28.557177
1966,33.020134,12.732518
1967,26.437279,30.254045
1968,39.59124,-54.20585
1969,58.04229,-28.23883
1970,-51.86361,44.686417
1971,38.249405,-54.65919
1972,19.320076,-61.759155
1973,-33.852997,51.76174
1974,35.29408,-1.2683223
1975,55.853874,-29.239796
1976,58.997868,36.81429
1977,83.449135,1.4709955
1978,35.956608,-0.17114027
1979,-23.225933,-48.021984
1980,59.123497,36.56746
1981,15.977761,8.790056
1982,27.574562,49.924805
1983,25.229578,47.384205
1984,25.196222,47.34935
1985,60.833416,-27.153519
1986,-21.869299,-28.813713
1987,-24.29919,22.625843
1988,-22.355793,-36.4503
1989,12.496559,-75.96799
1990,46.713085,11.022824
1991,-91.15393,-4.474642
1992,-91.13788,-4.653503
1993,-91.13822,-4.667251
1994,-91.13826,-4.6686177
1995,-91.13827,-4.668746
1996,-91.13827,-4.66876
1997,-91.13827,-4.668761
1998,80.573,-3.705639
1999,47.052116,11.063377
2000,-55.98621,-48.891712
2001,-56.50562,-49.309345
2002,-56.50562,-49.309345
2003,-56.210194,-49.565777
2004,-55.986996,-49.49902
2005,-55.985565,-48.89183
2006,-56.50562,-49.309345
2007,-55.78669,-49.182335
2008,-55.78669,-49.182335
2009,-56.50562,-49.309345
2010,-55.98621,-48.891712
2011,-55.98621,-48.891712
2012,-56.50562,-49.309345
2013,-55.986996,-49.49902
2014,-56.50562,-49.309345
2015,-56.4442,-49.063766
2016,-56.50562,-49.309345
2017,-55.986996,-49.49902
2018,-56.210194,-49.565777
2019,-56.210194,-49.565777
2020,-55.78669,-49.182335
2021,-55.78669,-49.182335
2022,-55.78669,-49.182335
2023,-55.985565,-48.89183
2024,46.73935,11.031525
2025,-91.14698,-4.501481
2026,-91.13796,-4.6550384
2027,-91.13823,-4.667385
2028,80.573,-3.7056386
2029,-23.158844,-41.882507
2030,-52.77094,-8.596205
2031,-52.73492,-8.504414
2032,44.87343,-51.38908
2033,-53.032883,44.362034
2034,4.737573,66.29326
2035,-22.59468,14.349023
2036,-21.17562,11.268671
2037,-19.22625,7.804687
