frontera,vertice,regret,maxregret,distance
49.0,v3447,0.24985994,0.018962499,0.0
49.0,v815,0.0,0.04795655,0.0
49.0,v1894,0.0,0.07373064,0.0
49.0,v2766,0.24985994,6.5455696E-4,0.0
49.0,v1520,0.24985994,0.009135616,0.0
49.0,v826,0.0,0.06654799,0.0
49.0,v1148,0.2509804,0.009978045,0.0
49.0,v4184,0.12605043,0.009307703,0.0
49.0,v1324,0.0,0.02245805,0.0
49.0,v4194,0.0,0.03936411,0.0
49.0,v1621,0.2509804,0.011147394,0.0
49.0,v1355,0.0,0.0881242,0.0
49.0,v3982,0.2509804,0.018140312,0.0
48.0,v4079,0.2509804,0.0105796,0.0
48.0,v3840,0.2509804,0.012078557,0.0
48.0,v1577,0.1254902,0.0190882,0.0
48.0,v2570,0.24985994,0.019372674,0.0
48.0,v3240,0.24985994,6.545577E-4,0.0
48.0,v3301,0.1254902,0.012825983,0.0
48.0,v3817,0.0,0.049846824,0.0
48.0,v1076,0.0,0.032902256,0.0
48.0,v3333,0.2509804,0.010014574,0.0
48.0,v3943,0.2509804,0.010004644,0.0
48.0,v4229,0.0,0.0885611,0.0
48.0,v2688,0.24985994,0.0040908908,0.0
48.0,v3457,0.24985994,0.018989354,0.0
48.0,v3389,0.2509804,0.014047001,0.0
48.0,v1325,0.0,0.02245805,0.0
48.0,v3768,0.0,0.103015564,0.0
48.0,v3901,0.0,0.032009248,0.0
48.0,v4216,0.24985994,0.013970444,0.0
48.0,v4430,0.2509804,0.013023738,0.0
48.0,v4231,0.0,0.08849076,0.0
48.0,v1602,0.0,0.024474196,0.0
48.0,v4230,0.0,0.088497154,0.0
48.0,v4269,0.0,0.005204492,0.0
48.0,v4228,0.0,0.08920058,0.0
48.0,v2357,0.0,0.062635645,0.0
48.0,v1713,5.602241E-4,0.011500883,0.0
48.0,v970,0.0,0.043994907,0.0
48.0,v991,0.0,0.039304137,0.0
48.0,v2672,0.2509804,0.010974715,0.0
48.0,v3334,0.2509804,0.01200881,0.0
48.0,v3801,0.24985994,0.011271927,0.0
48.0,v1542,0.0,0.09028345,0.0
48.0,v3970,0.24985994,0.011195791,0.0
48.0,v3818,0.0,0.04984681,0.0
48.0,v1,0.12605043,0.010610184,0.0
48.0,v2017,0.0,0.023454176,0.0
48.0,v827,0.0,0.06654799,0.0
48.0,v280,0.0,0.06672783,0.0
48.0,v3706,0.2509804,0.010059453,0.0
48.0,v816,0.0,0.04795655,0.0
48.0,v1035,0.0,0.059921045,0.0
48.0,v472,0.24985994,0.0122447405,0.0
48.0,v3245,0.2509804,0.018149272,0.0
48.0,v3286,0.0,0.07145745,0.0
48.0,v3393,0.24985994,0.01395186,0.0
48.0,v1743,0.2509804,0.012199343,0.0
47.0,v1413,0.0,0.09016274,0.0
47.0,v3819,0.0,0.04984681,0.0
47.0,v1530,0.0011204482,0.012681038,0.0
47.0,v2721,0.24985994,0.002882864,0.0
47.0,v2962,0.24985994,0.0053513735,0.0
47.0,v863,0.0,0.044997763,0.0
47.0,v1322,0.0,0.02245805,0.0
47.0,v2115,0.0,0.051315248,0.0
47.0,v2985,0.24985994,0.015276122,0.0
47.0,v3677,0.2509804,0.011015031,0.0
47.0,v3555,5.602241E-4,0.01924706,0.0
47.0,v3182,5.602241E-4,0.021467937,0.0
47.0,v2214,0.2509804,0.01822566,0.0
47.0,v3769,0.0,0.102203175,0.0
47.0,v3192,0.2509804,0.010689009,0.0
47.0,v1851,0.24985994,0.014380433,0.0
47.0,v2347,0.0,0.09218185,0.0
47.0,v281,0.0,0.06672783,0.0
47.0,v2473,0.0,0.055928748,0.0
47.0,v3595,0.24985994,0.019365704,0.0
47.0,v4268,0.0,0.005204492,0.0
47.0,v360,0.0,0.06877041,0.0
47.0,v992,0.0,0.039304074,0.0
47.0,v1310,0.2509804,0.0132481335,0.0
47.0,v2256,0.0,0.10489804,0.0
47.0,v3977,0.24985994,0.011195855,0.0
47.0,v2806,0.24985994,0.017532086,0.0
47.0,v1306,0.2509804,0.018177496,0.0
47.0,v1970,0.16825397,0.01906904,0.0
47.0,v1603,0.0,0.024474196,0.0
47.0,v2883,0.0,0.06803389,0.0
47.0,v600,0.24985994,0.0101730125,0.0
47.0,v2310,0.2509804,0.014047083,0.0
47.0,v1541,0.0,0.0922656,0.0
47.0,v3315,0.2509804,0.010388977,0.0
47.0,v2348,0.0,0.090903044,0.0
47.0,v2578,0.2509804,0.0102208,0.0
47.0,v212,5.602241E-4,0.014189385,0.0
47.0,v2358,0.0,0.062635645,0.0
47.0,v3553,5.602241E-4,0.011441977,0.0
47.0,v4195,0.0,0.03936411,0.0
47.0,v4278,0.24985994,0.021242514,0.0
46.0,v2861,0.0,0.006078683,0.0
46.0,v1323,0.0,0.02245805,0.0
46.0,v1604,0.0,0.024474196,0.0
46.0,v3820,0.0,0.04984681,0.0
46.0,v4023,0.24985994,0.0069438205,0.0
46.0,v2687,5.602241E-4,0.0071546137,0.0
46.0,v1835,0.24985994,0.019537326,0.0
46.0,v258,0.1254902,0.014910443,0.0
46.0,v4371,0.2509804,0.011599699,0.0
46.0,v1627,0.2509804,0.021192348,0.0
46.0,v544,0.24985994,0.011495732,0.0
46.0,v1433,0.2509804,0.014047083,0.0
46.0,v1036,0.0,0.059921045,0.0
46.0,v3879,0.0,0.0927584,0.0
46.0,v1579,0.24985994,0.020465273,0.0
46.0,v361,0.0,0.068770334,0.0
46.0,v828,0.0,0.06654799,0.0
46.0,v3314,0.2509804,0.010587744,0.0
46.0,v2257,0.0,0.10489804,0.0
46.0,v4267,0.0,0.0052044927,0.0
46.0,v403,0.25042018,0.022563795,0.0
46.0,v1430,0.24985994,6.545577E-4,0.0
46.0,v514,0.2509804,0.017606828,0.0
46.0,v1664,0.25042018,0.013030484,0.0
46.0,v2884,0.0,0.06803388,0.0
46.0,v3645,0.2509804,0.012007321,0.0
46.0,v3195,0.2509804,0.012619111,0.0
46.0,v3613,0.2509804,0.019318458,0.0
46.0,v396,0.0,0.04745788,0.0
46.0,v652,0.12605043,0.0092236,0.0
46.0,v2887,0.0,0.08655625,0.0
46.0,v3091,0.0,0.016159916,0.0
46.0,v2255,0.0,0.10489805,0.0
46.0,v3948,0.2509804,0.020174209,0.0
46.0,v2474,0.0,0.055928748,0.0
46.0,v3450,0.0,0.05238587,0.0
46.0,v2637,0.2509804,0.013631062,0.0
46.0,v1482,0.24985994,0.019495666,0.0
46.0,v395,0.0,0.048033316,0.0
46.0,v3331,0.2509804,0.008036656,0.0
46.0,v3181,0.25042018,0.022431351,0.0
45.0,v2860,0.0,0.006078683,0.0
45.0,v2726,0.2509804,0.023631811,0.0
45.0,v2258,0.0,0.10489804,0.0
45.0,v3269,0.2509804,0.011656139,0.0
45.0,v2634,0.2509804,0.014940857,0.0
45.0,v2323,0.2509804,0.018787956,0.0
45.0,v3405,0.2509804,0.014114368,0.0
45.0,v2118,0.0,0.05060553,0.0
45.0,v3612,0.2509804,0.019765472,0.0
45.0,v2493,0.24985994,6.545577E-4,0.0
45.0,v1037,0.0,0.059921045,0.0
45.0,v4320,0.24985994,6.635278E-4,0.0
45.0,v4197,0.0,0.03936411,0.0
45.0,v27,0.24985994,0.00710261,0.0
45.0,v3878,0.0,0.09275841,0.0
45.0,v1321,0.0,0.02245805,0.0
45.0,v4030,0.2509804,0.016310757,0.0
45.0,v1167,0.2509804,0.007989181,0.0
45.0,v2744,0.2509804,0.011426393,0.0
45.0,v282,0.0,0.06672783,0.0
45.0,v2044,0.2509804,0.020195356,0.0
45.0,v3463,0.24985994,0.017903803,0.0
45.0,v2117,0.0,0.050611924,0.0
45.0,v2116,0.0,0.050675865,0.0
45.0,v2888,0.0,0.08598203,0.0
45.0,v3007,0.2509804,0.017815772,0.0
45.0,v3119,0.0,0.02623514,0.0
45.0,v3064,0.2509804,0.013729507,0.0
45.0,v3703,0.2509804,0.020148875,0.0
45.0,v3880,0.0,0.0927584,0.0
45.0,v2475,0.0,0.055928748,0.0
45.0,v1760,0.2509804,0.00983056,0.0
45.0,v3944,0.2509804,0.012033225,0.0
45.0,v1386,0.24985994,0.024492767,0.0
45.0,v2307,0.2509804,0.020195346,0.0
45.0,v4237,0.0,0.062821925,0.0
45.0,v4265,0.2509804,0.016939744,0.0
45.0,v3205,0.0,0.105665304,0.0
45.0,v4089,0.0,0.024749972,0.0
44.0,v263,5.602241E-4,0.015588507,0.0
44.0,v1320,0.0,0.022458052,0.0
44.0,v4196,0.0,0.03936411,0.0
44.0,v900,0.0,0.11343616,0.0
44.0,v3881,0.0,0.0927584,0.0
44.0,v3304,0.2509804,0.023770398,0.0
44.0,v3206,0.0,0.10501932,0.0
44.0,v2023,0.0,0.023454176,0.0
44.0,v3090,0.0,0.016797947,0.0
44.0,v3434,0.24985994,0.014259711,0.0
44.0,v1532,5.602241E-4,0.013323641,0.0
44.0,v4129,0.0,0.054662414,0.0
44.0,v4238,0.0,0.062763855,0.0
44.0,v3408,0.24985994,6.5462606E-4,0.0
44.0,v4090,0.0,0.024742866,0.0
44.0,v1816,0.24985994,0.013849302,0.0
44.0,v2859,0.0,0.0060786842,0.0
44.0,v829,0.0,0.06654799,0.0
44.0,v2259,0.0,0.10489804,0.0
44.0,v1409,0.24985994,0.025138754,0.0
44.0,v2018,0.0,0.023454176,0.0
44.0,v3332,0.2509804,0.008070698,0.0
44.0,v4178,0.2509804,0.012550832,0.0
44.0,v3242,0.2509804,0.011931788,0.0
44.0,v2130,0.2509804,0.01390023,0.0
44.0,v1357,0.0,0.10157991,0.0
44.0,v773,0.0,0.0635284,0.0
44.0,v3876,0.0,0.028842451,0.0
44.0,v4310,0.24985994,0.013705757,0.0
44.0,v2021,0.0,0.023454176,0.0
44.0,v993,0.0,0.039304066,0.0
44.0,v3406,0.2509804,0.011938584,0.0
44.0,v2642,0.2509804,0.018887363,0.0
44.0,v2476,0.0,0.055928748,0.0
44.0,v3981,0.2509804,0.02018638,0.0
44.0,v3031,0.24985994,0.023845427,0.0
44.0,v2336,0.12605043,0.009385674,0.0
44.0,v4091,0.0,0.024742154,0.0
44.0,v2762,0.2509804,0.016093438,0.0
44.0,v3875,0.0,0.028842457,0.0
44.0,v3384,0.24985994,0.0132349795,0.0
44.0,v4087,0.0,0.025531748,0.0
44.0,v2019,0.0,0.023454176,0.0
44.0,v3691,0.0011204482,0.019828707,0.0
44.0,v4088,0.0,0.024821041,0.0
44.0,v3303,0.2509804,0.024610993,0.0
44.0,v3720,0.2509804,0.020060085,0.0
44.0,v4147,0.2509804,0.018148443,0.0
44.0,v3048,0.2509804,0.012016866,0.0
44.0,v362,0.0,0.06877033,0.0
44.0,v2020,0.0,0.023454176,0.0
44.0,v3313,0.2509804,0.0117527805,0.0
44.0,v47,0.0,0.02358779,0.0
44.0,v1985,0.24985994,0.012229246,0.0
44.0,v2022,0.0,0.023454176,0.0
44.0,v2862,0.0,0.006078683,0.0
44.0,v1436,0.2509804,0.020195356,0.0
44.0,v1991,0.0,0.10313549,0.0
44.0,v4092,0.0,0.024742084,0.0
44.0,v2324,0.2509804,0.017707009,0.0
44.0,v4171,0.2509804,0.016949037,0.0
44.0,v3902,0.0,0.032009248,0.0
43.0,v572,0.0,0.02571735,0.0
43.0,v1734,0.24985994,0.015851796,0.0
43.0,v1702,0.24985994,0.014094768,0.0
43.0,v2661,0.2509804,0.015391707,0.0
43.0,v1358,0.0,0.100930914,0.0
43.0,v3246,0.2509804,0.020195356,0.0
43.0,v4144,0.2509804,0.011931787,0.0
43.0,v3841,0.2509804,0.009963264,0.0
43.0,v3559,0.25042018,0.023379067,0.0
43.0,v4198,0.0,0.03936411,0.0
43.0,v3169,0.24985994,0.01119602,0.0
43.0,v1889,0.0,0.113544546,0.0
43.0,v3211,0.0,0.10494755,0.0
43.0,v994,0.0,0.039304066,0.0
43.0,v4148,0.2509804,0.020187136,0.0
43.0,v901,0.0,0.11343616,0.0
43.0,v2119,0.0,0.05060489,0.0
43.0,v1607,0.0,0.024474196,0.0
43.0,v1038,0.0,0.059921045,0.0
43.0,v1319,0.0,0.022458063,0.0
43.0,v2641,0.2509804,0.01770288,0.0
43.0,v2216,0.2509804,0.014047861,0.0
43.0,v573,0.0,0.025717286,0.0
43.0,v2645,0.2509804,0.023954494,0.0
43.0,v2567,0.24985994,0.025361601,0.0
43.0,v1605,0.0,0.024474196,0.0
43.0,v2889,0.0,0.08592461,0.0
43.0,v2490,0.2509804,0.014047075,0.0
43.0,v2938,0.2509804,0.007989095,0.0
43.0,v1610,0.0,0.024474196,0.0
43.0,v1144,0.0011204482,0.010548496,0.0
43.0,v1609,0.0,0.024474196,0.0
43.0,v363,0.0,0.06877033,0.0
43.0,v3695,0.2509804,0.025029916,0.0
43.0,v1611,0.0,0.024474196,0.0
43.0,v1476,0.24985994,0.024436887,0.0
43.0,v2477,0.0,0.055928748,0.0
43.0,v3208,0.0,0.10494827,0.0
43.0,v2858,0.0,0.0060786954,0.0
43.0,v852,0.0,0.03687264,0.0
43.0,v571,0.0,0.025717996,0.0
43.0,v4038,0.24985994,0.013152851,0.0
43.0,v3209,0.0,0.10494762,0.0
43.0,v2863,0.24985994,0.006078683,0.0
43.0,v1527,5.602241E-4,0.019195937,0.0
43.0,v39,0.24985994,0.02346688,0.0
43.0,v2285,0.2509804,0.018719006,0.0
43.0,v1890,0.0,0.11231294,0.0
43.0,v4281,0.24985994,0.020440659,0.0
43.0,v1608,0.0,0.024474196,0.0
43.0,v1992,0.0,0.10249706,0.0
43.0,v3207,0.0,0.10495473,0.0
43.0,v2975,0.2509804,0.020186992,0.0
43.0,v397,0.0,0.04740034,0.0
43.0,v830,0.0,0.06654799,0.0
43.0,v3558,0.24985994,0.024617387,0.0
43.0,v570,0.0,0.025724452,0.0
43.0,v3903,0.0,0.032009248,0.0
43.0,v46,0.0,0.024813067,0.0
43.0,v1606,0.0,0.024474196,0.0
43.0,v2301,0.24985994,0.02140051,0.0
42.0,v3904,0.0,0.032009248,0.0
42.0,v2608,0.2509804,0.022048395,0.0
42.0,v40,0.1254902,0.02345317,0.0
42.0,v1961,0.24985994,0.01896602,0.0
42.0,v3123,0.0,0.1236564,0.0
42.0,v3124,0.0,0.12293781,0.0
42.0,v1318,0.0,0.022458186,0.0
42.0,v3330,0.2509804,0.009991549,0.0
42.0,v2870,0.24985994,0.021472173,0.0
42.0,v2677,0.0,0.026272243,0.0
42.0,v3212,0.0,0.10494755,0.0
42.0,v3125,0.0,0.12286595,0.0
42.0,v2942,0.2509804,0.020262677,0.0
42.0,v1059,0.0,0.08656093,0.0
42.0,v3587,0.24985994,0.007146578,0.0
42.0,v3210,0.0,0.10494756,0.0
42.0,v3127,0.0,0.122858055,0.0
42.0,v2056,0.0,0.10868809,0.0
42.0,v42,0.2509804,0.014616819,0.0
42.0,v1993,0.0,0.10243322,0.0
42.0,v2479,0.0,0.055928748,0.0
42.0,v4130,0.0,0.054088123,0.0
42.0,v3650,0.2509804,0.024265587,0.0
42.0,v2057,0.0,0.107391596,0.0
42.0,v1891,0.0,0.11218978,0.0
42.0,v4124,0.24985994,0.017489128,0.0
42.0,v3877,0.0,0.028842451,0.0
42.0,v853,0.0,0.03623455,0.0
42.0,v2311,0.2509804,0.011931788,0.0
42.0,v3585,0.0,0.041919228,0.0
42.0,v3616,0.2509804,0.018846445,0.0
42.0,v28,0.25042018,0.026195565,0.0
42.0,v257,0.25042018,0.020678688,0.0
42.0,v2857,0.0,0.006078811,0.0
42.0,v2101,0.0,0.07066282,0.0
42.0,v3704,0.2509804,0.011649681,0.0
42.0,v3328,0.2509804,0.0141472425,0.0
42.0,v3126,0.0,0.12285877,0.0
42.0,v1926,0.2509804,0.025786772,0.0
42.0,v3046,0.2509804,0.015781239,0.0
42.0,v364,0.0,0.06877033,0.0
41.0,v2102,0.0,0.07066282,0.0
41.0,v3049,0.12605043,0.009232188,0.0
41.0,v3440,0.12605043,0.015363667,0.0
41.0,v1025,0.2509804,0.01212831,0.0
41.0,v1317,0.0,0.022459412,0.0
41.0,v2655,0.2509804,0.01894078,0.0
41.0,v2625,0.0,0.115175,0.0
41.0,v4097,0.0,0.032810315,0.0
41.0,v1022,0.2509804,0.008629957,0.0
41.0,v2676,0.0,0.026292082,0.0
41.0,v1408,0.24985994,0.013241346,0.0
41.0,v1039,0.0,0.059921045,0.0
41.0,v129,0.2509804,0.024525257,0.0
41.0,v728,0.24985994,0.019456986,0.0
41.0,v609,0.0,0.13361505,0.0
41.0,v3951,0.2509804,0.0262813,0.0
41.0,v2492,0.12605043,0.0092236,0.0
41.0,v2480,0.0,0.055928748,0.0
41.0,v995,0.0,0.039304066,0.0
41.0,v3243,0.2509804,0.014047083,0.0
41.0,v3011,0.2509804,0.0120260315,0.0
41.0,v1858,0.24985994,0.014387586,0.0
41.0,v4447,0.2509804,0.022336263,0.0
41.0,v2575,0.2509804,0.010088924,0.0
41.0,v3644,0.12605043,0.009231227,0.0
41.0,v50,0.0,0.13586274,0.0
41.0,v3129,0.0,0.12285797,0.0
41.0,v608,0.0,0.13367248,0.0
41.0,v2058,0.0,0.10726194,0.0
41.0,v3609,0.2509804,0.02195238,0.0
41.0,v3213,0.0,0.10494755,0.0
41.0,v610,0.0,0.13360931,0.0
41.0,v4239,0.0,0.06275805,0.0
41.0,v1735,0.1254902,0.015787981,0.0
41.0,v854,0.0,0.036170743,0.0
41.0,v1923,0.2509804,0.020139955,0.0
41.0,v2709,0.2509804,0.023648815,0.0
41.0,v3128,0.0,0.12285798,0.0
41.0,v2664,0.0,0.07635879,0.0
41.0,v1994,0.0,0.10242684,0.0
41.0,v831,0.0,0.06654799,0.0
41.0,v2890,0.0,0.08591887,0.0
41.0,v1623,0.2509804,0.014187847,0.0
41.0,v2411,0.0,0.06773075,0.0
41.0,v535,0.24985994,0.012680196,0.0
41.0,v3302,0.12605043,0.02515597,0.0
41.0,v2572,0.2509804,0.016036851,0.0
41.0,v639,0.0,0.12641673,0.0
40.0,v1556,0.24985994,6.552288E-4,0.0
40.0,v3910,0.0,0.032009248,0.0
40.0,v924,0.12605043,0.009306839,0.0
40.0,v892,0.0,0.13002735,0.0
40.0,v3651,0.2509804,0.026294168,0.0
40.0,v3915,0.0,0.032009248,0.0
40.0,v4094,0.0,0.033447694,0.0
40.0,v3939,0.0,0.1363304,0.0
40.0,v2977,0.12605043,0.015363743,0.0
40.0,v3911,0.0,0.032009248,0.0
40.0,v3907,0.0,0.032009248,0.0
40.0,v3905,0.0,0.032009248,0.0
40.0,v1316,0.0,0.022471666,0.0
40.0,v465,0.24985994,0.025439132,0.0
40.0,v2675,0.0,0.026490485,0.0
40.0,v1966,5.602241E-4,0.021384818,0.0
40.0,v3805,0.12605043,0.009222779,0.0
40.0,v4074,0.25042018,0.013483609,0.0
40.0,v4028,0.2509804,0.013197821,0.0
40.0,v3844,0.2509804,0.009963264,0.0
40.0,v940,0.0,0.12379797,0.0
40.0,v1303,0.2509804,0.024025595,0.0
40.0,v1628,0.2509804,0.022973012,0.0
40.0,v4131,0.0,0.054030694,0.0
40.0,v3913,0.0,0.032009248,0.0
40.0,v3396,0.2509804,0.015226524,0.0
40.0,v3712,0.2509804,0.012939872,0.0
40.0,v2049,0.12605043,0.0092236,0.0
40.0,v4116,0.12605043,0.009282697,0.0
40.0,v466,5.602241E-4,0.0254327,0.0
40.0,v1439,0.2509804,0.02632789,0.0
40.0,v398,0.0,0.047394585,0.0
40.0,v611,0.0,0.13360873,0.0
40.0,v2482,0.0,0.055928748,0.0
40.0,v3916,0.0,0.032009248,0.0
40.0,v4442,0.2509804,0.024815293,0.0
40.0,v891,0.0,0.13067262,0.0
40.0,v2059,0.0,0.10724898,0.0
40.0,v3908,0.0,0.032009248,0.0
40.0,v365,0.0,0.06877033,0.0
40.0,v3918,0.0,0.032009248,0.0
40.0,v4240,0.0,0.06275747,0.0
40.0,v2333,0.24985994,0.02308266,0.0
40.0,v3372,0.24985994,0.016302854,0.0
40.0,v2573,0.2509804,0.014083468,0.0
40.0,v3917,0.0,0.032009248,0.0
40.0,v4096,0.0,0.032816056,0.0
40.0,v4098,0.0,0.03280974,0.0
40.0,v1328,0.25042018,0.01744691,0.0
40.0,v18,0.2509804,0.026246583,0.0
40.0,v3906,0.0,0.032009248,0.0
40.0,v1995,0.0,0.1024262,0.0
40.0,v3914,0.0,0.032009248,0.0
40.0,v3538,0.24985994,0.020688877,0.0
40.0,v832,0.0,0.06654799,0.0
40.0,v1921,0.2509804,0.0179514,0.0
40.0,v3490,0.0,0.13253188,0.0
40.0,v3912,0.0,0.032009248,0.0
40.0,v3214,0.0,0.10494755,0.0
40.0,v517,0.2509804,0.014467466,0.0
40.0,v2628,0.2509804,0.024659313,0.0
40.0,v4095,0.0,0.032873478,0.0
40.0,v3909,0.0,0.032009248,0.0
40.0,v513,0.2509804,0.018951146,0.0
40.0,v893,0.0,0.12996282,0.0
40.0,v1962,0.1254902,0.01896602,0.0
40.0,v1014,5.602241E-4,0.0041957693,0.0
40.0,v3618,0.2509804,0.020314164,0.0
39.0,v2609,0.2509804,0.021042086,0.0
39.0,v894,0.0,0.12995636,0.0
39.0,v2745,0.2509804,0.013417798,0.0
39.0,v3795,0.2509804,0.016102327,0.0
39.0,v2312,0.12605043,0.0092236,0.0
39.0,v2761,0.2509804,0.018067895,0.0
39.0,v941,0.0,0.123158656,0.0
39.0,v4005,0.0,0.023575421,0.0
39.0,v2141,0.0,0.14020668,0.0
39.0,v1823,0.0,0.058981605,0.0
39.0,v895,0.0,0.12995572,0.0
39.0,v2060,0.0,0.10724768,0.0
39.0,v2041,0.2509804,0.02632789,0.0
39.0,v3515,0.2509804,0.01647684,0.0
39.0,v3804,0.2509804,0.011923649,0.0
39.0,v3215,0.0,0.10494755,0.0
39.0,v3341,0.2509804,0.026364578,0.0
39.0,v3191,0.2509804,0.011751424,0.0
39.0,v2748,0.2509804,0.01940899,0.0
39.0,v952,5.602241E-4,0.027600983,0.0
39.0,v1040,0.0,0.059921045,0.0
39.0,v3291,0.0,0.08055525,0.0
39.0,v1996,0.0,0.102426134,0.0
39.0,v4006,0.0,0.023517426,0.0
39.0,v3586,5.602241E-4,0.013593797,0.0
39.0,v1348,0.24985994,0.01835525,0.0
39.0,v3063,0.2509804,0.014025902,0.0
39.0,v1132,0.2509804,0.024115903,0.0
39.0,v2638,0.2509804,0.014548143,0.0
39.0,v4452,0.2509804,0.026218876,0.0
39.0,v1820,0.24985994,0.026115816,0.0
39.0,v4272,0.24985994,0.027812058,0.0
39.0,v860,0.0,0.036163654,0.0
39.0,v2654,0.2509804,0.02016833,0.0
39.0,v2659,0.2509804,0.015495707,0.0
39.0,v3244,0.2509804,0.016101658,0.0
39.0,v519,0.16825397,0.014836577,0.0
39.0,v2287,0.2509804,0.014052899,0.0
39.0,v2478,0.0,0.055928748,0.0
39.0,v2665,0.0,0.0750542,0.0
39.0,v2823,0.2509804,0.018807238,0.0
39.0,v3715,0.2509804,0.013150525,0.0
39.0,v951,0.24985994,0.02766055,0.0
39.0,v2674,0.0,0.02847456,0.0
39.0,v1950,0.0,0.026327254,0.0
39.0,v3649,0.2509804,0.022298047,0.0
39.0,v2103,0.0,0.07066282,0.0
39.0,v4260,0.24985994,0.030189293,0.0
39.0,v2733,0.2509804,0.025179485,0.0
39.0,v2062,0.0,0.10724754,0.0
39.0,v366,0.0,0.06877033,0.0
39.0,v2636,0.2509804,0.01352563,0.0
38.0,v2142,0.0,0.14020668,0.0
38.0,v4453,0.2509804,0.02747634,0.0
38.0,v2481,0.0,0.055928748,0.0
38.0,v896,0.0,0.12995566,0.0
38.0,v4004,0.0,0.024155378,0.0
38.0,v2739,0.2509804,0.013887759,0.0
38.0,v1949,0.0,0.026327256,0.0
38.0,v1807,0.1254902,0.027666977,0.0
38.0,v856,0.0,0.036163725,0.0
38.0,v942,0.0,0.12309472,0.0
38.0,v1131,0.12605043,0.025330268,0.0
38.0,v1315,0.0,0.022594213,0.0
38.0,v2928,0.2509804,0.022313535,0.0
38.0,v3958,0.2509804,0.013081098,0.0
38.0,v4149,0.2509804,0.022159074,0.0
38.0,v3144,0.24985994,0.028483626,0.0
38.0,v2325,0.2509804,0.01729304,0.0
38.0,v2286,0.2509804,0.016159214,0.0
38.0,v2063,0.0,0.10724754,0.0
38.0,v2639,0.2509804,0.015529462,0.0
38.0,v3009,0.2509804,0.014615365,0.0
38.0,v859,0.0,0.036163654,0.0
38.0,v1410,0.24985994,0.029188205,0.0
38.0,v3250,0.2509804,0.028370226,0.0
38.0,v4173,0.2509804,0.014474447,0.0
38.0,v3617,0.2509804,0.019236641,0.0
38.0,v404,0.12605043,0.030216485,0.0
38.0,v3798,0.12605043,0.009223601,0.0
38.0,v3391,0.12605043,0.0092236,0.0
38.0,v2740,0.2509804,0.01239637,0.0
38.0,v1997,0.0,0.10242613,0.0
38.0,v1213,0.24985994,0.024734184,0.0
38.0,v512,0.2509804,0.020541294,0.0
38.0,v1041,0.0,0.059921045,0.0
38.0,v855,0.0,0.036164362,0.0
38.0,v1927,0.2509804,0.027742295,0.0
38.0,v2460,0.0,0.13049763,0.0
38.0,v4014,0.0,0.03476091,0.0
38.0,v1917,0.2509804,0.030383438,0.0
38.0,v833,0.0,0.06654799,0.0
38.0,v4050,5.602241E-4,0.028443757,0.0
38.0,v4153,0.2509804,0.026336202,0.0
37.0,v858,0.0,0.036163654,0.0
37.0,v2046,0.2509804,0.016101658,0.0
37.0,v2304,0.2509804,0.026319671,0.0
37.0,v2483,0.0,0.055928748,0.0
37.0,v1903,0.2509804,0.026465837,0.0
37.0,v3339,0.2509804,0.022202024,0.0
37.0,v897,0.0,0.12995565,0.0
37.0,v3062,0.2509804,0.014686114,0.0
37.0,v1622,0.2509804,0.012504697,0.0
37.0,v4172,0.2509804,0.01567453,0.0
37.0,v1870,0.2509804,0.030297723,0.0
37.0,v943,0.0,0.12308833,0.0
37.0,v1021,0.2509804,0.009988354,0.0
37.0,v2400,0.0,0.014866803,0.0
37.0,v2514,0.24985994,0.017329238,0.0
37.0,v2143,0.0,0.14020668,0.0
37.0,v2047,0.2509804,0.014047083,0.0
37.0,v4152,0.2509804,0.028453372,0.0
37.0,v474,0.2509804,0.02504446,0.0
37.0,v3803,0.2509804,0.013966498,0.0
37.0,v4013,0.0,0.034761027,0.0
37.0,v1382,0.24985994,0.029195374,0.0
37.0,v1948,0.0,0.026327264,0.0
37.0,v1023,0.2509804,0.008603911,0.0
37.0,v3027,5.602241E-4,0.017783107,0.0
37.0,v3835,0.2509804,0.030411182,0.0
37.0,v3512,0.2509804,0.02239479,0.0
37.0,v2064,0.0,0.10724754,0.0
37.0,v399,0.0,0.04739401,0.0
37.0,v4133,0.0,0.054024376,0.0
37.0,v417,0.24985994,0.015839295,0.0
37.0,v3130,0.0,0.13797157,0.0
37.0,v4132,0.0,0.05402495,0.0
37.0,v1947,0.0,0.026327334,0.0
37.0,v4049,0.24985994,0.028558603,0.0
37.0,v1753,0.2509804,0.017597454,0.0
37.0,v3983,0.2509804,0.016021017,0.0
37.0,v2074,0.2509804,0.009971113,0.0
37.0,v2061,0.0,0.107247554,0.0
37.0,v3336,0.2509804,0.016083365,0.0
37.0,v3836,0.2509804,0.028444944,0.0
37.0,v1349,5.602241E-4,0.018355235,0.0
37.0,v3247,0.2509804,0.022240458,0.0
37.0,v857,0.0,0.03616366,0.0
37.0,v4241,0.0,0.06275741,0.0
36.0,v3693,0.2509804,0.022725563,0.0
36.0,v3823,0.0,0.16457337,0.0
36.0,v834,0.0,0.06654799,0.0
36.0,v2128,0.2509804,0.01797296,0.0
36.0,v2401,0.24985994,0.014866803,0.0
36.0,v4169,0.2509804,0.019952308,0.0
36.0,v3292,0.0,0.079836056,0.0
36.0,v3131,0.0,0.1379715,0.0
